AñoMes;CityPair_IATA;Aerolinea Nombre;Av. General;Comercial;TotalPasajeros
2025-12;AEP - GIG;Gol Transportes Aéreos;;22742;22742
2025-12;AEP - GIG;JetSMART Airlines;;19087;19087
2025-12;AEP - GPO;American Jet;;189;189
2025-12;AEP - GRU;Aerolíneas Argentinas;;29715;29715
2025-12;AEP - GRU;Gol Transportes Aéreos;;28367;28367
2025-12;AEP - GRU;LATAM;;2878;2878
2025-12;AEP - GRU;LATAM Perú;;9550;9550
2025-12;AEP - GRU;Sky Airline;;164;164
2025-12;AEP - GRU;TAM Linhas Aéreas;;31022;31022
2025-12;AEP - IGR;Aerolíneas Argentinas;;45419;45419
2025-12;AEP - IGR;American Jet;;89;89
2025-12;AEP - IGR;Flybondi;;12282;12282
2025-12;AEP - IGR;JetSMART Airlines;;36190;36190
2025-12;AEP - IRJ;Aerolíneas Argentinas;;5650;5650
2025-12;AEP - JPA;Gol Transportes Aéreos;;752;752
2025-12;AEP - JUJ;Aerolíneas Argentinas;;14138;14138
2025-12;AEP - JUJ;Flybondi;;7539;7539
2025-12;AEP - JUJ;JetSMART Airlines;;82;82
2025-12;AEP - LIM;Aerolíneas Argentinas;;8236;8236
2025-12;AEP - LIM;JetSMART Airlines;;9800;9800
2025-12;AEP - LIM;LATAM Perú;;21902;21902
2025-12;AEP - LIM;Sky Airline;;7417;7417
2025-12;AEP - LUQ;Aerolíneas Argentinas;;4545;4545
2025-12;AEP - MCZ;Gol Transportes Aéreos;;153;153
2025-12;AEP - MDQ;Aerolíneas Argentinas;;20412;20412
2025-12;AEP - MDQ;Flybondi;;185;185
2025-12;AEP - MDQ;JetSMART Airlines;;109;109
2025-12;AEP - MDQ;LADE - Líneas Aéreas Del Estado;98;31;129
2025-12;AEP - MDZ;Aerolíneas Argentinas;;49491;49491
2025-12;AEP - MDZ;Flybondi;;22489;22489
2025-12;AEP - MDZ;Fuerza Aérea Argentina;21;;21
2025-12;AEP - MDZ;JetSMART Airlines;;39215;39215
2025-12;AEP - MVD;Aerolíneas Argentinas;;15629;15629
2025-12;AEP - NAT;Gol Transportes Aéreos;;1098;1098
2025-12;AEP - NQN;Aerolíneas Argentinas;;32436;32436
2025-12;AEP - NQN;Flybondi;;12334;12334
2025-12;AEP - NQN;JetSMART Airlines;;28533;28533
2025-12;AEP - OES;Aerolíneas Argentinas;;125;125
2025-12;AEP - PDP;Aerolíneas Argentinas;;11951;11951
2025-12;AEP - PDP;Gol Transportes Aéreos;;766;766
2025-12;AEP - PMY;Aerolíneas Argentinas;;7755;7755
2025-12;AEP - PMY;Flybondi;;4318;4318
2025-12;AEP - PMY;JetSMART Airlines;;83;83
2025-12;AEP - POA;Aerolíneas Argentinas;;3781;3781
2025-12;AEP - POA;Gol Transportes Aéreos;;1784;1784
2025-12;AEP - POA;TAM Linhas Aéreas;;3426;3426
2025-12;AEP - PRA;Aerolíneas Argentinas;;3374;3374
2025-12;AEP - PSS;Aerolíneas Argentinas;;12337;12337
2025-12;AEP - PSS;Flybondi;;9863;9863
2025-12;AEP - RCU;Aerolíneas Argentinas;;1922;1922
2025-12;AEP - REC;Gol Transportes Aéreos;;2421;2421
2025-12;AEP - REL;Aerolíneas Argentinas;;21013;21013
2025-12;AEP - REL;JetSMART Airlines;;6801;6801
2025-12;AEP - RES;Aerolíneas Argentinas;;10910;10910
2025-12;AEP - RES;JetSMART Airlines;;9775;9775
2025-12;AEP - RGA;Aerolíneas Argentinas;;10179;10179
2025-12;AEP - RGL;Aerolíneas Argentinas;;3412;3412
2025-12;AEP - RHD;Aerolíneas Argentinas;;1275;1275
2025-12;AEP - RHD;Flybondi;;94;94
2025-12;AEP - RLO;Aerolíneas Argentinas;;1320;1320
2025-12;AEP - ROS;Aerolíneas Argentinas;;512;512
2025-12;AEP - RSA;Aerolíneas Argentinas;;3679;3679
2025-12;AEP - SCL;Aerolíneas Argentinas;;19232;19232
2025-12;AEP - SCL;Gol Transportes Aéreos;;153;153
2025-12;AEP - SCL;JetSMART Airlines;;23839;23839
2025-12;AEP - SCL;LATAM;;32910;32910
2025-12;AEP - SCL;LATAM Perú;;5073;5073
2025-12;AEP - SCL;Sky Airline;;16894;16894
2025-12;AEP - SDE;Aerolíneas Argentinas;;6069;6069
2025-12;AEP - SDE;Flybondi;;6699;6699
2025-12;AEP - SDE;JetSMART Airlines;;77;77
2025-12;AEP - SFN;Aerolíneas Argentinas;;9675;9675
2025-12;AEP - SLA;Aerolíneas Argentinas;;31251;31251
2025-12;AEP - SLA;American Jet;;43;43
2025-12;AEP - SLA;Flybondi;;7040;7040
2025-12;AEP - SLA;JetSMART Airlines;;15964;15964
2025-12;AEP - SSA;Aerolíneas Argentinas;;7158;7158
2025-12;AEP - SSA;Gol Transportes Aéreos;;2650;2650
2025-12;AEP - TUC;Aerolíneas Argentinas;;22638;22638
2025-12;AEP - TUC;Flybondi;;9468;9468
2025-12;AEP - TUC;JetSMART Airlines;;16260;16260
2025-12;AEP - UAQ;Aerolíneas Argentinas;;8103;8103
2025-12;AEP - UAQ;Flybondi;;5487;5487
2025-12;AEP - USH;Aerolíneas Argentinas;;44966;44966
2025-12;AEP - USH;Flybondi;;2029;2029
2025-12;AEP - USH;JetSMART Airlines;;9910;9910
2025-12;AEP - VDM;Aerolíneas Argentinas;;2812;2812
2025-12;AEP - VMA;Aerolíneas Argentinas;;47;47
2025-12;AEP - VVI;Aerolíneas Argentinas;;1442;1442
2025-12;AFA - BRC;Andes Líneas Aéreas;71;424;495
2025-12;AFA - EZE;Aerolíneas Argentinas;;656;656
2025-12;AFA - MDZ;Andes Líneas Aéreas;;100;100
2025-12;AMS - EZE;KLM;;14972;14972
2025-12;ANF - BRC;Andes Líneas Aéreas;;175;175
2025-12;ASU - COR;Amaszonas;;333;333
2025-12;ASU - COR;Arajet;;346;346
2025-12;ASU - COR;Flybondi;;525;525
2025-12;ASU - EZE;Aerolíneas Argentinas;;91;91
2025-12;ASU - EZE;Andes Líneas Aéreas;;608;608
2025-12;ASU - EZE;Arajet;;8274;8274
2025-12;ASU - EZE;Flybondi;;451;451
2025-12;ASU - JUJ;Amaszonas;;222;222
2025-12;ASU - SLA;Amaszonas;;443;443
2025-12;ATL - EZE;Delta Air Lines;;24599;24599
2025-12;ATL - EZE;Iberia Airlines;;348;348
2025-12;ATL - EZE;United Airlines;;232;232
2025-12;BCN - EZE;Iberia Airlines;;25550;25550
2025-12;BHI - BRC;LADE - Líneas Aéreas Del Estado;;198;198
2025-12;BHI - CRD;LADE - Líneas Aéreas Del Estado;94;76;170
2025-12;BHI - EZE;Aerolíneas Argentinas;;3488;3488
2025-12;BHI - MDQ;LADE - Líneas Aéreas Del Estado;62;264;326
2025-12;BOG - COR;Avianca;;6757;6757
2025-12;BOG - EZE;Avianca;;36896;36896
2025-12;BOG - EZE;Avianca Costa Rica;;167;167
2025-12;BPS - EZE;Gol Transportes Aéreos;;723;723
2025-12;BRC - CCP;Andes Líneas Aéreas;;646;646
2025-12;BRC - CCP;JetSMART Airlines;;562;562
2025-12;BRC - COR;Aerolíneas Argentinas;;4914;4914
2025-12;BRC - COR;Andes Líneas Aéreas;;4476;4476
2025-12;BRC - COR;Flybondi;;9691;9691
2025-12;BRC - COR;LADE - Líneas Aéreas Del Estado;22;;22
2025-12;BRC - EZE;Aerolíneas Argentinas;;15778;15778
2025-12;BRC - EZE;Andes Líneas Aéreas;;1923;1923
2025-12;BRC - EZE;Flybondi;;20424;20424
2025-12;BRC - EZE;JetSMART Airlines;;30035;30035
2025-12;BRC - FTE;Aerolíneas Argentinas;;8049;8049
2025-12;BRC - LSC;Andes Líneas Aéreas;;529;529
2025-12;BRC - LSC;JetSMART Airlines;;147;147
2025-12;BRC - MDZ;Aerolíneas Argentinas;;3649;3649
2025-12;BRC - MDZ;Andes Líneas Aéreas;;2582;2582
2025-12;BRC - MDZ;JetSMART Airlines;;6645;6645
2025-12;BRC - NQN;Andes Líneas Aéreas;;142;142
2025-12;BRC - PDP;American Jet;;79;79
2025-12;BRC - PMC;JetSMART Airlines;;235;235
2025-12;BRC - RCU;Andes Líneas Aéreas;;826;826
2025-12;BRC - SCL;Andes Líneas Aéreas;;6576;6576
2025-12;BRC - SCL;JetSMART Airlines;;2379;2379
2025-12;BRC - SCL;LATAM;;1701;1701
2025-12;BRC - SCL;Sky Airline;;10705;10705
2025-12;BRC - SFN;Andes Líneas Aéreas;;1912;1912
2025-12;BRC - VME;Andes Líneas Aéreas;;71;71
2025-12;BSB - EZE;Gol Transportes Aéreos;;7352;7352
2025-12;BVB - EZE;Flybondi;;163;163
2025-12;BVB - EZE;Sky Airline;;160;160
2025-12;CDG - EZE;Air France;;17763;17763
2025-12;CJC - FTE;Titan Airways;48;;48
2025-12;CNF - EZE;Gol Transportes Aéreos;;297;297
2025-12;CNQ - EZE;Aerolíneas Argentinas;;1106;1106
2025-12;CNQ - EZE;Flybondi;;722;722
2025-12;COR - COR;Aerolíneas Argentinas;;79;79
2025-12;COR - COR;Flybondi;;20;20
2025-12;COR - CRD;Aerolíneas Argentinas;;3380;3380
2025-12;COR - CRD;Flybondi;;51;51
2025-12;COR - CRD;Fuerza Aérea Argentina;131;;131
2025-12;COR - EPA;Fuerza Aérea Argentina;57;;57
2025-12;COR - EZE;Aerolíneas Argentinas;;9025;9025
2025-12;COR - EZE;Andes Líneas Aéreas;;4059;4059
2025-12;COR - EZE;Flybondi;;1755;1755
2025-12;COR - EZE;JetSMART Airlines;;743;743
2025-12;COR - FDO;Aerolíneas Argentinas;;48;48
2025-12;COR - FLN;Flybondi;;2405;2405
2025-12;COR - FTE;Aerolíneas Argentinas;;2619;2619
2025-12;COR - FTE;Flybondi;;1839;1839
2025-12;COR - GIG;Aerolíneas Argentinas;;4489;4489
2025-12;COR - GIG;Flybondi;;4550;4550
2025-12;COR - GIG;Gol Transportes Aéreos;;9084;9084
2025-12;COR - GIG;JetSMART Airlines;;4976;4976
2025-12;COR - GIG;TAM Linhas Aéreas;;128;128
2025-12;COR - GRU;Flybondi;;134;134
2025-12;COR - GRU;Gol Transportes Aéreos;;2735;2735
2025-12;COR - GRU;LATAM;;151;151
2025-12;COR - GRU;TAM Linhas Aéreas;;6412;6412
2025-12;COR - IGR;Aerolíneas Argentinas;;3543;3543
2025-12;COR - IGR;Flybondi;;3804;3804
2025-12;COR - IGU;Flybondi;;166;166
2025-12;COR - JUJ;Aerolíneas Argentinas;;3213;3213
2025-12;COR - LIM;LATAM Perú;;14055;14055
2025-12;COR - MAD;Air Europa;;9754;9754
2025-12;COR - MDQ;Aerolíneas Argentinas;;1476;1476
2025-12;COR - MDQ;Andes Líneas Aéreas;;1986;1986
2025-12;COR - MDZ;Aerolíneas Argentinas;;7342;7342
2025-12;COR - MDZ;Andes Líneas Aéreas;;145;145
2025-12;COR - MDZ;Fuerza Aérea Argentina;11;;11
2025-12;COR - NQN;Aerolíneas Argentinas;;7683;7683
2025-12;COR - NQN;Andes Líneas Aéreas;;711;711
2025-12;COR - NQN;Flybondi;;7076;7076
2025-12;COR - PSS;Aerolíneas Argentinas;;1466;1466
2025-12;COR - PTY;Copa Airlines;;23726;23726
2025-12;COR - PUJ;Aerolíneas Argentinas;;2349;2349
2025-12;COR - PUJ;Arajet;;4671;4671
2025-12;COR - REC;Gol Transportes Aéreos;;961;961
2025-12;COR - RES;Aerolíneas Argentinas;;136;136
2025-12;COR - RGL;Aerolíneas Argentinas;;77;77
2025-12;COR - RGL;Fuerza Aérea Argentina;59;;59
2025-12;COR - SCL;LATAM;;9593;9593
2025-12;COR - SCL;LATAM Perú;;136;136
2025-12;COR - SCL;TAM Linhas Aéreas;;259;259
2025-12;COR - SLA;Aerolíneas Argentinas;;6430;6430
2025-12;COR - SLA;Flybondi;;6211;6211
2025-12;COR - SLA;Fuerza Aérea Argentina;20;;20
2025-12;COR - TUC;Aerolíneas Argentinas;;2903;2903
2025-12;COR - USH;Aerolíneas Argentinas;;2827;2827
2025-12;COR - USH;Flybondi;;1969;1969
2025-12;CPC - EZE;Aerolíneas Argentinas;;1479;1479
2025-12;CPC - EZE;Flybondi;;58;58
2025-12;CPC - EZE;JetSMART Airlines;;350;350
2025-12;CRD - EPA;Fuerza Aérea Argentina;86;;86
2025-12;CRD - EZE;Aerolíneas Argentinas;;4253;4253
2025-12;CRD - EZE;JetSMART Airlines;;158;158
2025-12;CRD - FTE;LADE - Líneas Aéreas Del Estado;11;;11
2025-12;CRD - NQN;Aerolíneas Argentinas;;4410;4410
2025-12;CRD - PMQ;LADE - Líneas Aéreas Del Estado;41;140;181
2025-12;CRD - REL;Aerolíneas Argentinas;;90;90
2025-12;CRD - RGA;Fuerza Aérea Argentina;25;;25
2025-12;CRD - RGL;Fuerza Aérea Argentina;53;;53
2025-12;CSZ - EZE;Flybondi;;94;94
2025-12;CTC - CTC;Ejército Argentino;10;;10
2025-12;CTC - EZE;Aerolíneas Argentinas;;1342;1342
2025-12;CTC - IRJ;Aerolíneas Argentinas;;810;810
2025-12;CTG - EZE;Arajet;;323;323
2025-12;CUN - EZE;Aerolíneas Argentinas;;8944;8944
2025-12;CUN - EZE;Arajet;;140;140
2025-12;CWB - EZE;Flybondi;;324;324
2025-12;DAL - EZE;American Airlines;;448;448
2025-12;DFW - EZE;American Airlines;;12780;12780
2025-12;EPA - RCU;Fuerza Aérea Argentina;20;;20
2025-12;EQS - EZE;Aerolíneas Argentinas;;1149;1149
2025-12;EZE - FCO;Aerolíneas Argentinas;;7643;7643
2025-12;EZE - FCO;ITA Airways;;23886;23886
2025-12;EZE - FLN;Aerolíneas Argentinas;;260;260
2025-12;EZE - FLN;Flybondi;;8771;8771
2025-12;EZE - FLN;Gol Transportes Aéreos;;7142;7142
2025-12;EZE - FLN;JetSMART Airlines;;6422;6422
2025-12;EZE - FMA;Aerolíneas Argentinas;;1753;1753
2025-12;EZE - FOR;Gol Transportes Aéreos;;2493;2493
2025-12;EZE - FRA;Air Europa;;339;339
2025-12;EZE - FRA;KLM;;266;266
2025-12;EZE - FRA;Lufthansa;;21436;21436
2025-12;EZE - FTE;Aerolíneas Argentinas;;10241;10241
2025-12;EZE - FTE;Flybondi;;16277;16277
2025-12;EZE - FTE;JetSMART Airlines;;7946;7946
2025-12;EZE - GIG;Aerolíneas Argentinas;;2188;2188
2025-12;EZE - GIG;British Airways;;9651;9651
2025-12;EZE - GIG;Emirates Airline;;12366;12366
2025-12;EZE - GIG;Flybondi;;10739;10739
2025-12;EZE - GIG;Gol Transportes Aéreos;;9372;9372
2025-12;EZE - GIG;JetSMART Airlines;;10419;10419
2025-12;EZE - GIG;LATAM;;7004;7004
2025-12;EZE - GRU;Aerolíneas Argentinas;;453;453
2025-12;EZE - GRU;Air Canada;;11396;11396
2025-12;EZE - GRU;Emirates Airline;;372;372
2025-12;EZE - GRU;Ethiopian Airlines;;11089;11089
2025-12;EZE - GRU;Flybondi;;138;138
2025-12;EZE - GRU;Gol Transportes Aéreos;;152;152
2025-12;EZE - GRU;LATAM;;9565;9565
2025-12;EZE - GRU;Swiss International Air Lines;;1729;1729
2025-12;EZE - GRU;TAM Linhas Aéreas;;4133;4133
2025-12;EZE - GRU;Turkish Airlines;;12812;12812
2025-12;EZE - GYE;Avianca Costa Rica;;3895;3895
2025-12;EZE - GYE;LATAM Ecuador;;268;268
2025-12;EZE - IAH;Delta Air Lines;;246;246
2025-12;EZE - IAH;United Airlines;;29383;29383
2025-12;EZE - IGR;Aerolíneas Argentinas;;12497;12497
2025-12;EZE - IGR;Flybondi;;15551;15551
2025-12;EZE - IGR;JetSMART Airlines;;23193;23193
2025-12;EZE - IRJ;Aerolíneas Argentinas;;579;579
2025-12;EZE - JFK;American Airlines;;15441;15441
2025-12;EZE - JFK;Delta Air Lines;;14067;14067
2025-12;EZE - JUJ;Aerolíneas Argentinas;;3939;3939
2025-12;EZE - JUJ;Flybondi;;14204;14204
2025-12;EZE - LIM;Andes Líneas Aéreas;;180;180
2025-12;EZE - LIM;LATAM Ecuador;;6962;6962
2025-12;EZE - LIM;LATAM Perú;;22276;22276
2025-12;EZE - LIM;Sky Airline;;2190;2190
2025-12;EZE - LUQ;Aerolíneas Argentinas;;329;329
2025-12;EZE - MAD;Aerolíneas Argentinas;;20598;20598
2025-12;EZE - MAD;Air Europa;;19894;19894
2025-12;EZE - MAD;Iberia Airlines;;55912;55912
2025-12;EZE - MCZ;Flybondi;;1740;1740
2025-12;EZE - MCZ;Gol Transportes Aéreos;;903;903
2025-12;EZE - MCZ;Sky Airline;;152;152
2025-12;EZE - MDE;Avianca;;8645;8645
2025-12;EZE - MDQ;Aerolíneas Argentinas;;144;144
2025-12;EZE - MDZ;Aerolíneas Argentinas;;10559;10559
2025-12;EZE - MDZ;Andes Líneas Aéreas;;75;75
2025-12;EZE - MDZ;Flybondi;;4706;4706
2025-12;EZE - MDZ;JetSMART Airlines;;17169;17169
2025-12;EZE - MEX;Aeroméxico;;21243;21243
2025-12;EZE - MIA;Aerolíneas Argentinas;;25862;25862
2025-12;EZE - MIA;American Airlines;;54003;54003
2025-12;EZE - MIA;LATAM;;11564;11564
2025-12;EZE - MIA;United Airlines;;228;228
2025-12;EZE - MVD;Aerolíneas Argentinas;;257;257
2025-12;EZE - MVD;Avianca;;342;342
2025-12;EZE - MVD;JetSMART Airlines;;129;129
2025-12;EZE - MVD;LATAM Cargo Uruguay;;176;176
2025-12;EZE - MVD;LATAM Ecuador;;118;118
2025-12;EZE - NAT;Gol Transportes Aéreos;;771;771
2025-12;EZE - NAT;JetSMART Airlines;;426;426
2025-12;EZE - NQN;Aerolíneas Argentinas;;6237;6237
2025-12;EZE - NQN;Flybondi;;2240;2240
2025-12;EZE - NQN;JetSMART Airlines;;15516;15516
2025-12;EZE - OES;Aerolíneas Argentinas;;37;37
2025-12;EZE - PMY;Aerolíneas Argentinas;;437;437
2025-12;EZE - PMY;Flybondi;;1938;1938
2025-12;EZE - POA;Aerolíneas Argentinas;;141;141
2025-12;EZE - POS;Arajet;;3107;3107
2025-12;EZE - PSS;Aerolíneas Argentinas;;2991;2991
2025-12;EZE - PSS;Flybondi;;1637;1637
2025-12;EZE - PTY;Aerolíneas Argentinas;;58;58
2025-12;EZE - PTY;Copa Airlines;;54741;54741
2025-12;EZE - PUJ;Aerolíneas Argentinas;;10909;10909
2025-12;EZE - PUJ;Arajet;;8184;8184
2025-12;EZE - REC;Gol Transportes Aéreos;;251;251
2025-12;EZE - REC;JetSMART Airlines;;8070;8070
2025-12;EZE - REC;TAM Linhas Aéreas;;599;599
2025-12;EZE - REL;Aerolíneas Argentinas;;2130;2130
2025-12;EZE - REL;JetSMART Airlines;;230;230
2025-12;EZE - RES;Aerolíneas Argentinas;;2172;2172
2025-12;EZE - RGA;Aerolíneas Argentinas;;927;927
2025-12;EZE - RGL;Aerolíneas Argentinas;;846;846
2025-12;EZE - RHD;Aerolíneas Argentinas;;650;650
2025-12;EZE - RLO;Aerolíneas Argentinas;;79;79
2025-12;EZE - RSA;Aerolíneas Argentinas;;62;62
2025-12;EZE - SCL;Aerolíneas Argentinas;;1604;1604
2025-12;EZE - SCL;American Jet;;32;32
2025-12;EZE - SCL;Andes Líneas Aéreas;;193;193
2025-12;EZE - SCL;JetSMART Airlines;;4973;4973
2025-12;EZE - SCL;KLM;;12590;12590
2025-12;EZE - SCL;LATAM;;26931;26931
2025-12;EZE - SCL;LATAM Ecuador;;144;144
2025-12;EZE - SCL;Sky Airline;;6013;6013
2025-12;EZE - SDE;Aerolíneas Argentinas;;4037;4037
2025-12;EZE - SDE;American Jet;60;99;159
2025-12;EZE - SDE;Andes Líneas Aéreas;62;977;1039
2025-12;EZE - SDE;Flybondi;;1905;1905
2025-12;EZE - SDQ;Arajet;;414;414
2025-12;EZE - SDU;JetSMART Airlines;;164;164
2025-12;EZE - SFN;Aerolíneas Argentinas;;234;234
2025-12;EZE - SJK;Flybondi;;97;97
2025-12;EZE - SLA;Aerolíneas Argentinas;;8614;8614
2025-12;EZE - SLA;American Jet;;30;30
2025-12;EZE - SLA;Flybondi;;14933;14933
2025-12;EZE - SLA;JetSMART Airlines;;11647;11647
2025-12;EZE - SSA;Flybondi;;1827;1827
2025-12;EZE - SSA;Gol Transportes Aéreos;;717;717
2025-12;EZE - SSA;Sky Airline;;3866;3866
2025-12;EZE - TUC;Aerolíneas Argentinas;;7728;7728
2025-12;EZE - TUC;Flybondi;;7063;7063
2025-12;EZE - TUC;JetSMART Airlines;;9211;9211
2025-12;EZE - UAQ;Aerolíneas Argentinas;;2118;2118
2025-12;EZE - UAQ;Flybondi;;1632;1632
2025-12;EZE - UIO;Avianca Costa Rica;;4908;4908
2025-12;EZE - USH;Aerolíneas Argentinas;;20897;20897
2025-12;EZE - USH;Flybondi;;17460;17460
2025-12;EZE - USH;JetSMART Airlines;;11823;11823
2025-12;EZE - VDM;Aerolíneas Argentinas;;77;77
2025-12;EZE - VDM;Andes Líneas Aéreas;;552;552
2025-12;EZE - VVI;Boliviana de Aviacion;;15845;15845
2025-12;FDO - MVD;Fuerza Aérea Uruguaya;16;;16
2025-12;FDO - PDP;American Jet;;17;17
2025-12;FDO - SDE;American Jet;36;19;55
2025-12;FLN - NQN;Aerolíneas Argentinas;;322;322
2025-12;FLN - NQN;JetSMART Airlines;;372;372
2025-12;FTE - MDQ;Aerolíneas Argentinas;;83;83
2025-12;FTE - PMQ;LADE - Líneas Aéreas Del Estado;11;60;71
2025-12;FTE - PNT;Titan Airways;50;;50
2025-12;FTE - REL;Aerolíneas Argentinas;;1957;1957
