AñoMes,RutaCompleta,Tipo de Movimiento,Aerolinea Nombre,Clasificación Vuelo,Clase de vuelo Comercial Av. Gral,Pax,Asientos_Pax,Vuelos,PromedioMovimientosSemanal por mes (frecuencia semanal) todas las rutas,Clasificación SNA Movimiento
2026-03,EZE - JFK,Despegue,American Airlines,Internacional,Comercial,"8374,0",9450,"31,0",7,Fuera del SNA
2026-04,EZE - JFK,Aterrizaje,American Airlines,Internacional,Comercial,"6835,0",9279,"30,0",7,Fuera del SNA
2026-05,EZE - JFK,Aterrizaje,American Airlines,Internacional,Comercial,"8174,0",9556,"31,0",7,Fuera del SNA
2026-05,EZE - JFK,Despegue,American Airlines,Internacional,Comercial,"8654,0",9556,"31,0",7,Fuera del SNA
2026-06,EZE - JFK,Despegue,American Airlines,Internacional,Comercial,"6024,0",9288,"30,0",7,Fuera del SNA
2026-01,AEP - BOG,Aterrizaje,Avianca,Internacional,Comercial,"4541,0",5597,"31,0",7,Fuera del SNA
2026-01,AEP - BOG,Despegue,Avianca,Internacional,Comercial,"5035,0",5597,"31,0",7,Fuera del SNA
2026-01,BOG - COR,Aterrizaje,Avianca,Internacional,Comercial,"3968,0",5346,"31,0",7,Fuera del SNA
2026-01,BOG - COR,Despegue,Avianca,Internacional,Comercial,"4810,0",5346,"31,0",7,Fuera del SNA
2026-01,EZE - MDE,Aterrizaje,Avianca,Internacional,Comercial,"4422,0",5554,"31,0",7,Fuera del SNA
2026-02,AEP - BOG,Aterrizaje,Avianca,Internacional,Comercial,"4478,0",4995,"28,0",7,Fuera del SNA
2026-02,AEP - BOG,Despegue,Avianca,Internacional,Comercial,"4115,0",4995,"28,0",7,Fuera del SNA
2026-02,BOG - COR,Aterrizaje,Avianca,Internacional,Comercial,"4200,0",4683,"28,0",7,Fuera del SNA
2026-02,BOG - COR,Despegue,Avianca,Internacional,Comercial,"3656,0",4683,"28,0",7,Fuera del SNA
2026-03,AEP - BOG,Aterrizaje,Avianca,Internacional,Comercial,"4862,0",5635,"31,0",7,Fuera del SNA
2026-03,AEP - BOG,Despegue,Avianca,Internacional,Comercial,"4202,0",5635,"31,0",7,Fuera del SNA
2026-03,BOG - COR,Aterrizaje,Avianca,Internacional,Comercial,"4591,0",5286,"31,0",7,Fuera del SNA
2026-03,BOG - COR,Despegue,Avianca,Internacional,Comercial,"3979,0",5286,"31,0",7,Fuera del SNA
2026-03,EZE - MDE,Despegue,Avianca,Internacional,Comercial,"4379,0",5616,"31,0",7,Fuera del SNA
2026-04,AEP - BOG,Despegue,Avianca,Internacional,Comercial,"4824,0",5455,"30,0",7,Fuera del SNA
2026-04,BOG - COR,Despegue,Avianca,Internacional,Comercial,"4246,0",5232,"30,0",7,Fuera del SNA
2026-04,EZE - MDE,Despegue,Avianca,Internacional,Comercial,"4606,0",5428,"30,0",7,Fuera del SNA
2026-05,AEP - BOG,Aterrizaje,Avianca,Internacional,Comercial,"4434,0",5573,"31,0",7,Fuera del SNA
2026-05,AEP - BOG,Despegue,Avianca,Internacional,Comercial,"4510,0",5573,"31,0",7,Fuera del SNA
2026-05,BOG - COR,Despegue,Avianca,Internacional,Comercial,"3209,0",5307,"31,0",7,Fuera del SNA
2026-01,EZE - GIG,Despegue,British Airways,Internacional,Comercial,"7428,0",7782,"31,0",7,Fuera del SNA
2026-03,EZE - GIG,Despegue,British Airways,Internacional,Comercial,"6087,0",7576,"31,0",7,Fuera del SNA
2026-04,EZE - GIG,Despegue,British Airways,Internacional,Comercial,"5752,0",7403,"30,0",7,Fuera del SNA
2026-01,MDZ - PTY,Aterrizaje,Copa Airlines,Internacional,Comercial,"4262,0",4828,"31,0",7,Fuera del SNA
2026-01,MDZ - PTY,Despegue,Copa Airlines,Internacional,Comercial,"4648,0",4828,"31,0",7,Fuera del SNA
2026-03,MDZ - PTY,Aterrizaje,Copa Airlines,Internacional,Comercial,"4661,0",4906,"31,0",7,Fuera del SNA
2026-03,MDZ - PTY,Despegue,Copa Airlines,Internacional,Comercial,"4500,0",4894,"31,0",7,Fuera del SNA
2026-06,MDZ - PTY,Despegue,Copa Airlines,Internacional,Comercial,"4216,0",4914,"30,0",7,Fuera del SNA
2026-04,ATL - EZE,Aterrizaje,Delta Air Lines,Internacional,Comercial,"6783,0",8148,"30,0",7,Fuera del SNA
2026-04,ATL - EZE,Despegue,Delta Air Lines,Internacional,Comercial,"7669,0",8148,"30,0",7,Fuera del SNA
2026-05,ATL - EZE,Aterrizaje,Delta Air Lines,Internacional,Comercial,"7481,0",8288,"31,0",7,Fuera del SNA
2026-05,ATL - EZE,Despegue,Delta Air Lines,Internacional,Comercial,"7846,0",8288,"31,0",7,Fuera del SNA
2026-01,EZE - GIG,Despegue,Emirates Airline,Internacional,Comercial,"9385,0",10974,"31,0",7,Fuera del SNA
2026-02,EZE - GIG,Aterrizaje,Emirates Airline,Internacional,Comercial,"8862,0",9912,"28,0",7,Fuera del SNA
2026-02,EZE - GIG,Despegue,Emirates Airline,Internacional,Comercial,"7201,0",9912,"28,0",7,Fuera del SNA
2026-01,EZE - GRU,Aterrizaje,Ethiopian Airlines,Internacional,Comercial,"5754,0",9951,"31,0",7,Fuera del SNA
2026-01,EZE - GRU,Despegue,Ethiopian Airlines,Internacional,Comercial,"8395,0",9951,"31,0",7,Fuera del SNA
2026-02,EZE - GRU,Despegue,Ethiopian Airlines,Internacional,Comercial,"6058,0",8988,"28,0",7,Fuera del SNA
2026-03,EZE - GRU,Aterrizaje,Ethiopian Airlines,Internacional,Comercial,"6335,0",10518,"31,0",7,Fuera del SNA
2026-05,EZE - GRU,Despegue,Ethiopian Airlines,Internacional,Comercial,"4834,0",10351,"31,0",7,Fuera del SNA
2026-06,EZE - GRU,Despegue,Ethiopian Airlines,Internacional,Comercial,"4008,0",10430,"30,0",7,Fuera del SNA
2026-01,BSB - EZE,Despegue,Gol Transportes Aéreos,Internacional,Comercial,"5337,0",5697,"31,0",7,Fuera del SNA
2026-01,GIG - ROS,Aterrizaje,Gol Transportes Aéreos,Internacional,Comercial,"4024,0",5724,"31,0",7,Fuera del SNA
2026-02,BSB - EZE,Despegue,Gol Transportes Aéreos,Internacional,Comercial,"3968,0",5165,"28,0",7,Fuera del SNA
2026-02,COR - GIG,Despegue,Gol Transportes Aéreos,Internacional,Comercial,"4467,0",5181,"28,0",7,Fuera del SNA
2026-02,GIG - ROS,Aterrizaje,Gol Transportes Aéreos,Internacional,Comercial,"4628,0",5133,"28,0",7,Fuera del SNA
2026-02,GIG - ROS,Despegue,Gol Transportes Aéreos,Internacional,Comercial,"4489,0",5134,"28,0",7,Fuera del SNA
2026-04,EZE - GIG,Aterrizaje,Gol Transportes Aéreos,Internacional,Comercial,"4560,0",5571,"30,0",7,Fuera del SNA
2026-06,BCN - EZE,Despegue,Iberia Airlines,Internacional,Comercial,"8160,0",9243,"30,0",7,Fuera del SNA
2026-01,AEP - LIM,Aterrizaje,JetSMART Airlines,Internacional,Comercial,"4464,0",5766,"31,0",7,Fuera del SNA
2026-01,AEP - LIM,Despegue,JetSMART Airlines,Internacional,Comercial,"4694,0",5766,"31,0",7,Fuera del SNA
2026-01,EZE - REC,Despegue,JetSMART Airlines,Internacional,Comercial,"5078,0",5766,"31,0",7,Fuera del SNA
2026-03,AEP - LIM,Aterrizaje,JetSMART Airlines,Internacional,Comercial,"5468,0",5766,"31,0",7,Fuera del SNA
2026-03,AEP - LIM,Despegue,JetSMART Airlines,Internacional,Comercial,"4859,0",5766,"31,0",7,Fuera del SNA
2026-03,AEP - RES,Despegue,JetSMART Airlines,Cabotaje,Comercial,"4743,0",5766,"31,0",7,SNA - Despegue
2026-04,AEP - LIM,Aterrizaje,JetSMART Airlines,Internacional,Comercial,"4739,0",5580,"30,0",7,Fuera del SNA
2026-04,AEP - LIM,Despegue,JetSMART Airlines,Internacional,Comercial,"5104,0",5580,"30,0",7,Fuera del SNA
2026-05,AEP - LIM,Despegue,JetSMART Airlines,Internacional,Comercial,"5338,0",5766,"31,0",7,Fuera del SNA
2026-05,AEP - RES,Aterrizaje,JetSMART Airlines,Cabotaje,Comercial,"5260,0",5766,"31,0",7,SNA - Aterrizaje
2026-05,AEP - RES,Despegue,JetSMART Airlines,Cabotaje,Comercial,"5235,0",5766,"31,0",7,SNA - Despegue
2026-06,AEP - CRD,Aterrizaje,JetSMART Airlines,Cabotaje,Comercial,"4828,5",6012,"30,0",7,SNA - Aterrizaje
2026-06,AEP - LIM,Aterrizaje,JetSMART Airlines,Internacional,Comercial,"4835,0",5580,"30,0",7,Fuera del SNA
2026-06,AEP - LIM,Despegue,JetSMART Airlines,Internacional,Comercial,"4710,0",5580,"30,0",7,Fuera del SNA
2026-06,AEP - RES,Aterrizaje,JetSMART Airlines,Cabotaje,Comercial,"4679,0",5580,"30,0",7,SNA - Aterrizaje
2026-06,AEP - RES,Despegue,JetSMART Airlines,Cabotaje,Comercial,"4663,0",5580,"30,0",7,SNA - Despegue
2026-01,AMS - EZE,Despegue,KLM,Internacional,Comercial,"8486,0",9632,"31,0",7,Fuera del SNA
2026-01,EZE - SCL,Aterrizaje,KLM,Internacional,Comercial,"7176,0",9632,"31,0",7,Fuera del SNA
2026-01,EZE - SCL,Despegue,KLM,Internacional,Comercial,"6653,0",9632,"31,0",7,Fuera del SNA
2026-02,AMS - EZE,Aterrizaje,KLM,Internacional,Comercial,"7582,0",8572,"28,0",7,Fuera del SNA
2026-02,AMS - EZE,Despegue,KLM,Internacional,Comercial,"7570,0",8572,"28,0",7,Fuera del SNA
2026-03,AMS - EZE,Aterrizaje,KLM,Internacional,Comercial,"8201,0",9728,"31,0",7,Fuera del SNA
2026-03,AMS - EZE,Despegue,KLM,Internacional,Comercial,"8540,0",9728,"31,0",7,Fuera del SNA
2026-03,EZE - SCL,Aterrizaje,KLM,Internacional,Comercial,"6398,0",9728,"31,0",7,Fuera del SNA
2026-03,EZE - SCL,Despegue,KLM,Internacional,Comercial,"5314,0",9728,"31,0",7,Fuera del SNA
2026-04,AMS - EZE,Aterrizaje,KLM,Internacional,Comercial,"8000,0",9296,"30,0",7,Fuera del SNA
2026-04,AMS - EZE,Despegue,KLM,Internacional,Comercial,"8413,0",9296,"30,0",7,Fuera del SNA
2026-04,EZE - SCL,Aterrizaje,KLM,Internacional,Comercial,"5781,0",9296,"30,0",7,Fuera del SNA
2026-04,EZE - SCL,Despegue,KLM,Internacional,Comercial,"4684,0",9296,"30,0",7,Fuera del SNA
2026-05,AMS - EZE,Despegue,KLM,Internacional,Comercial,"8185,0",9692,"31,0",7,Fuera del SNA
2026-06,AMS - EZE,Despegue,KLM,Internacional,Comercial,"7703,0",9468,"30,0",7,Fuera del SNA
2026-06,EZE - SCL,Aterrizaje,KLM,Internacional,Comercial,"5708,0",9468,"30,0",7,Fuera del SNA
2026-06,EZE - SCL,Despegue,KLM,Internacional,Comercial,"4107,0",9468,"30,0",7,Fuera del SNA
2026-01,EZE - GIG,Despegue,LATAM,Internacional,Comercial,"5765,0",6324,"31,0",7,Fuera del SNA
2026-01,EZE - MIA,Despegue,LATAM,Internacional,Comercial,"7314,0",7657,"31,0",7,Fuera del SNA
2026-02,EZE - MIA,Despegue,LATAM,Internacional,Comercial,"5944,0",6889,"28,0",7,Fuera del SNA
2026-04,COR - SCL,Aterrizaje,LATAM,Internacional,Comercial,"4262,0",5308,"30,0",7,Fuera del SNA
2026-04,COR - SCL,Despegue,LATAM,Internacional,Comercial,"4075,0",5308,"30,0",7,Fuera del SNA
2026-05,COR - SCL,Aterrizaje,LATAM,Internacional,Comercial,"4260,0",5360,"31,0",7,Fuera del SNA
2026-05,COR - SCL,Despegue,LATAM,Internacional,Comercial,"3934,0",5360,"31,0",7,Fuera del SNA
2026-06,COR - SCL,Aterrizaje,LATAM,Internacional,Comercial,"3322,0",5174,"30,0",7,Fuera del SNA
2026-06,COR - SCL,Despegue,LATAM,Internacional,Comercial,"3001,0",5174,"30,0",7,Fuera del SNA
2026-01,ASU - EZE,Aterrizaje,LATAM Cargo Uruguay,Internacional,Comercial,"0,0",0,"31,0",7,Fuera del SNA
2026-01,EZE - LIM,Aterrizaje,LATAM Ecuador,Internacional,Comercial,"3887,0",4464,"31,0",7,Fuera del SNA
2026-03,EZE - LIM,Despegue,LATAM Ecuador,Internacional,Comercial,"3922,0",4464,"31,0",7,Fuera del SNA
2026-04,EZE - LIM,Despegue,LATAM Ecuador,Internacional,Comercial,"3767,0",4320,"30,0",7,Fuera del SNA
2026-05,EZE - LIM,Despegue,LATAM Ecuador,Internacional,Comercial,"3856,0",4464,"31,0",7,Fuera del SNA
2026-01,AEP - GRU,Aterrizaje,LATAM Perú,Internacional,Comercial,"4410,0",5232,"31,0",7,Fuera del SNA
2026-03,AEP - SCL,Despegue,LATAM Perú,Internacional,Comercial,"4740,0",5256,"31,0",7,Fuera del SNA
2026-05,EZE - LIM,Aterrizaje,LATAM Perú,Internacional,Comercial,"3820,0",5382,"31,0",7,Fuera del SNA
2026-06,COR - LIM,Despegue,LATAM Perú,Internacional,Comercial,"3534,0",5046,"30,0",7,Fuera del SNA
2026-01,EZE - FRA,Despegue,Lufthansa,Internacional,Comercial,"11159,0",11284,"31,0",7,Fuera del SNA
2026-03,EZE - FRA,Aterrizaje,Lufthansa,Internacional,Comercial,"10683,0",11284,"31,0",7,Fuera del SNA
2026-03,EZE - FRA,Despegue,Lufthansa,Internacional,Comercial,"10727,0",11284,"31,0",7,Fuera del SNA
2026-01,EZE - SCL,Despegue,N/A,Internacional,Comercial,"58,0",183,"31,0",7,Fuera del SNA
2026-02,EZE - MIA,Aterrizaje,N/A,Internacional,Comercial,"2,0",0,"28,0",7,Fuera del SNA
2026-02,EZE - SCL,Despegue,N/A,Internacional,Comercial,"3,0",0,"28,0",7,Fuera del SNA
2026-04,EZE - MIA,Aterrizaje,N/A,Internacional,Comercial,"0,0",0,"30,0",7,Fuera del SNA
2026-06,EZE - SCL,Despegue,N/A,Internacional,Comercial,"0,0",0,"30,0",7,Fuera del SNA
2026-06,MDZ - SCL,Aterrizaje,Sky Airline,Internacional,Comercial,"3324,0",5580,"30,0",7,Fuera del SNA
2026-01,COR - GRU,Aterrizaje,TAM Linhas Aéreas,Internacional,Comercial,"3348,0",5280,"31,0",7,Fuera del SNA
2026-01,EZE - FLN,Aterrizaje,TAM Linhas Aéreas,Internacional,Comercial,"4880,0",6008,"31,0",7,Fuera del SNA
2026-01,EZE - FLN,Despegue,TAM Linhas Aéreas,Internacional,Comercial,"5526,0",5990,"31,0",7,Fuera del SNA
2026-02,EZE - FLN,Aterrizaje,TAM Linhas Aéreas,Internacional,Comercial,"5258,0",5604,"28,0",7,Fuera del SNA
2026-03,COR - GRU,Aterrizaje,TAM Linhas Aéreas,Internacional,Comercial,"4126,0",5322,"31,0",7,Fuera del SNA
2026-03,COR - GRU,Despegue,TAM Linhas Aéreas,Internacional,Comercial,"4357,0",5322,"31,0",7,Fuera del SNA
2026-04,COR - GRU,Despegue,TAM Linhas Aéreas,Internacional,Comercial,"4112,0",5220,"30,0",7,Fuera del SNA
2026-04,EZE - GRU,Aterrizaje,TAM Linhas Aéreas,Internacional,Comercial,"5462,0",6424,"30,0",7,Fuera del SNA
2026-04,EZE - GRU,Despegue,TAM Linhas Aéreas,Internacional,Comercial,"4690,0",6424,"30,0",7,Fuera del SNA
2026-05,COR - GRU,Aterrizaje,TAM Linhas Aéreas,Internacional,Comercial,"3809,0",5316,"31,0",7,Fuera del SNA
2026-05,COR - GRU,Despegue,TAM Linhas Aéreas,Internacional,Comercial,"4281,0",5316,"31,0",7,Fuera del SNA
2026-05,EZE - GRU,Aterrizaje,TAM Linhas Aéreas,Internacional,Comercial,"4584,0",5450,"31,0",7,Fuera del SNA
2026-06,AEP - GIG,Despegue,TAM Linhas Aéreas,Internacional,Comercial,"3850,0",5240,"30,0",7,Fuera del SNA
2026-06,COR - GRU,Aterrizaje,TAM Linhas Aéreas,Internacional,Comercial,"3029,0",5232,"30,0",7,Fuera del SNA
2026-06,COR - GRU,Despegue,TAM Linhas Aéreas,Internacional,Comercial,"2915,0",5232,"30,0",7,Fuera del SNA
2026-01,EZE - GRU,Despegue,Turkish Airlines,Internacional,Comercial,"8934,0",10199,"31,0",7,Fuera del SNA
2026-02,EZE - GRU,Aterrizaje,Turkish Airlines,Internacional,Comercial,"8151,0",9251,"28,0",7,Fuera del SNA
2026-02,EZE - GRU,Despegue,Turkish Airlines,Internacional,Comercial,"7231,0",9238,"28,0",7,Fuera del SNA
2026-03,EZE - GRU,Aterrizaje,Turkish Airlines,Internacional,Comercial,"7297,0",10225,"31,0",7,Fuera del SNA
2026-03,EZE - GRU,Despegue,Turkish Airlines,Internacional,Comercial,"7916,0",10238,"31,0",7,Fuera del SNA
2026-04,EZE - GRU,Aterrizaje,Turkish Airlines,Internacional,Comercial,"6640,0",10065,"30,0",7,Fuera del SNA
2026-04,EZE - GRU,Despegue,Turkish Airlines,Internacional,Comercial,"7032,0",10052,"30,0",7,Fuera del SNA
2026-05,EZE - GRU,Aterrizaje,Turkish Airlines,Internacional,Comercial,"6167,0",10277,"31,0",7,Fuera del SNA
2026-05,EZE - GRU,Despegue,Turkish Airlines,Internacional,Comercial,"7146,0",10290,"31,0",7,Fuera del SNA
2026-06,EZE - GRU,Aterrizaje,Turkish Airlines,Internacional,Comercial,"5213,0",10039,"30,0",7,Fuera del SNA
2026-01,SFN - SFN,Despegue,"",Cabotaje,Av. General,"1,0",0,"30,5",7,SNA - Despegue
2026-05,MOR - ROS,Despegue,"",Cabotaje,Av. General,"0,0",96,"30,5",7,Fuera del SNA
2026-01,AEP - CNQ,Despegue,Aerolíneas Argentinas,Cabotaje,Comercial,"2484,0",3010,"30,5",7,SNA - Despegue
2026-01,AEP - SDE,Aterrizaje,Aerolíneas Argentinas,Cabotaje,Comercial,"2810,5",3292,"30,5",7,SNA - Aterrizaje
2026-01,AEP - SFN,Aterrizaje,Aerolíneas Argentinas,Cabotaje,Comercial,"2291,5",2928,"30,5",7,SNA - Aterrizaje
2026-01,EZE - MDZ,Aterrizaje,Aerolíneas Argentinas,Cabotaje,Comercial,"3201,0",3503,"30,5",7,SNA - Aterrizaje
2026-03,AEP - FMA,Aterrizaje,Aerolíneas Argentinas,Cabotaje,Comercial,"2577,0",2928,"30,5",7,SNA - Aterrizaje
2026-05,AEP - RGA,Aterrizaje,Aerolíneas Argentinas,Cabotaje,Comercial,"4443,5",5229,"30,5",7,SNA - Aterrizaje
2026-05,EZE - SLA,Aterrizaje,Aerolíneas Argentinas,Cabotaje,Comercial,"3743,0",4497,"30,5",7,SNA - Aterrizaje
2026-05,AEP - CRD,Aterrizaje,JetSMART Airlines,Cabotaje,Comercial,"4965,5",5673,"30,5",7,SNA - Aterrizaje
2026-06,AEP - EZE,Despegue,Aerolíneas Argentinas,Cabotaje,Comercial,"235,0",4437,"29,5",7,SNA - Despegue
2026-06,AEP - RGA,Despegue,Aerolíneas Argentinas,Cabotaje,Comercial,"4260,5",5073,"29,5",7,SNA - Despegue
2026-06,EZE - IGR,Aterrizaje,Aerolíneas Argentinas,Cabotaje,Comercial,"4035,0",4901,"29,5",7,SNA - Aterrizaje
2026-04,AEP - RES,Aterrizaje,JetSMART Airlines,Cabotaje,Comercial,"4421,5",5487,"29,5",7,SNA - Aterrizaje
2026-04,AEP - RES,Despegue,JetSMART Airlines,Cabotaje,Comercial,"4418,0",5487,"29,5",7,SNA - Despegue
2026-06,AEP - CRD,Despegue,JetSMART Airlines,Cabotaje,Comercial,"4752,0",5892,"29,5",7,SNA - Despegue
2026-02,GPO - GPO,Aterrizaje,"",Cabotaje,Av. General,"1,0",,"27,5",7,SNA - Aterrizaje
2026-02,GPO - GPO,Despegue,"",Cabotaje,Av. General,"0,0",,"27,5",7,SNA - Despegue
2026-02,AEP - SDE,Aterrizaje,Aerolíneas Argentinas,Cabotaje,Comercial,"2629,5",3003,"27,5",7,SNA - Aterrizaje
2026-01,SFN - SFN,Aterrizaje,"",Cabotaje,Av. General,"1,0",0,"30,0",7,SNA - Aterrizaje
2026-01,AEP - ASU,Aterrizaje,Aerolíneas Argentinas,Internacional,Comercial,"2700,0",3133,"30,0",7,Fuera del SNA
2026-01,AEP - SSA,Aterrizaje,Aerolíneas Argentinas,Internacional,Comercial,"4153,0",5158,"30,0",7,Fuera del SNA
2026-01,EZE - MDZ,Despegue,Aerolíneas Argentinas,Cabotaje,Comercial,"3146,5",3418,"30,0",7,SNA - Despegue
2026-03,AEP - EZE,Aterrizaje,Aerolíneas Argentinas,Cabotaje,Comercial,"31,0",4333,"30,0",7,SNA - Aterrizaje
2026-05,EZE - MEX,Despegue,Aeroméxico,Internacional,Comercial,"7252,0",7724,"30,0",7,Fuera del SNA
2026-01,EZE - MAD,Aterrizaje,Air Europa,Internacional,Comercial,"9473,0",10170,"30,0",7,Fuera del SNA
2026-03,EZE - MAD,Despegue,Air Europa,Internacional,Comercial,"9918,0",10170,"30,0",7,Fuera del SNA
2026-05,EZE - MAD,Aterrizaje,Air Europa,Internacional,Comercial,"8937,0",10134,"30,0",7,Fuera del SNA
2026-03,EZE - JFK,Aterrizaje,American Airlines,Internacional,Comercial,"7803,0",9102,"30,0",7,Fuera del SNA
2026-01,EZE - MDE,Despegue,Avianca,Internacional,Comercial,"4648,0",5374,"30,0",7,Fuera del SNA
2026-03,EZE - MDE,Aterrizaje,Avianca,Internacional,Comercial,"4448,0",5466,"30,0",7,Fuera del SNA
2026-05,EZE - MDE,Despegue,Avianca,Internacional,Comercial,"3968,0",5366,"30,0",7,Fuera del SNA
2026-01,EZE - JFK,Aterrizaje,Delta Air Lines,Internacional,Comercial,"6835,0",8430,"30,0",7,Fuera del SNA
2026-01,EZE - JFK,Despegue,Delta Air Lines,Internacional,Comercial,"8145,0",8395,"30,0",7,Fuera del SNA
2026-03,EZE - GRU,Despegue,Ethiopian Airlines,Internacional,Comercial,"5408,0",10170,"30,0",7,Fuera del SNA
2026-03,AEP - CNQ,Despegue,Flybondi,Cabotaje,Comercial,"4789,5",5670,"30,0",7,SNA - Despegue
2026-03,AEP - FLN,Aterrizaje,Flybondi,Internacional,Comercial,"4938,0",5670,"30,0",7,Fuera del SNA
2026-05,BCN - EZE,Aterrizaje,Iberia Airlines,Internacional,Comercial,"8126,0",9383,"30,0",7,Fuera del SNA
2026-01,EZE - REC,Aterrizaje,JetSMART Airlines,Internacional,Comercial,"4655,0",5580,"30,0",7,Fuera del SNA
2026-05,AMS - EZE,Aterrizaje,KLM,Internacional,Comercial,"7398,0",9376,"30,0",7,Fuera del SNA
2026-05,EZE - SCL,Aterrizaje,KLM,Internacional,Comercial,"4384,0",9376,"30,0",7,Fuera del SNA
2026-05,EZE - SCL,Despegue,KLM,Internacional,Comercial,"4191,0",9376,"30,0",7,Fuera del SNA
2026-01,EZE - GIG,Aterrizaje,LATAM,Internacional,Comercial,"5469,0",6156,"30,0",7,Fuera del SNA
2026-05,EZE - MIA,Despegue,LATAM,Internacional,Comercial,"6333,0",7229,"30,0",7,Fuera del SNA
2026-05,ASU - EZE,Despegue,LATAM Cargo Uruguay,Internacional,Comercial,"0,0",0,"30,0",7,Fuera del SNA
2026-01,AEP - GRU,Despegue,LATAM Perú,Internacional,Comercial,"4792,0",5052,"30,0",7,Fuera del SNA
2026-01,AEP - SCL,Despegue,LATAM Perú,Internacional,Comercial,"4654,0",5046,"30,0",7,Fuera del SNA
2026-01,EZE - FRA,Aterrizaje,Lufthansa,Internacional,Comercial,"10268,0",10920,"30,0",7,Fuera del SNA
2026-05,EZE - FRA,Aterrizaje,Lufthansa,Internacional,Comercial,"8811,0",11045,"30,0",7,Fuera del SNA
2026-01,EZE - MIA,Aterrizaje,N/A,Internacional,Comercial,"0,0",0,"30,0",7,Fuera del SNA
2026-01,COR - GRU,Despegue,TAM Linhas Aéreas,Internacional,Comercial,"4306,0",5158,"30,0",7,Fuera del SNA
2026-05,AEP - GIG,Aterrizaje,TAM Linhas Aéreas,Internacional,Comercial,"4364,0",5160,"30,0",7,Fuera del SNA
2026-01,EZE - GRU,Aterrizaje,Turkish Airlines,Internacional,Comercial,"5742,0",9870,"30,0",7,Fuera del SNA
2026-05,EZE - IAH,Despegue,United Airlines,Internacional,Comercial,"7030,0",8064,"30,0",7,Fuera del SNA
2026-06,EZE - IGR,Despegue,Aerolíneas Argentinas,Cabotaje,Comercial,"4001,0",4816,"29,0",7,SNA - Despegue
2026-04,EZE - MEX,Aterrizaje,Aeroméxico,Internacional,Comercial,"6396,0",7357,"29,0",7,Fuera del SNA
2026-06,EZE - MEX,Aterrizaje,Aeroméxico,Internacional,Comercial,"5792,0",7698,"29,0",7,Fuera del SNA
2026-06,EZE - MEX,Despegue,Aeroméxico,Internacional,Comercial,"6110,0",7698,"29,0",7,Fuera del SNA
2026-06,CDG - EZE,Aterrizaje,Air France,Internacional,Comercial,"7451,0",8094,"29,0",7,Fuera del SNA
2026-06,EZE - JFK,Aterrizaje,American Airlines,Internacional,Comercial,"6520,0",8957,"29,0",7,Fuera del SNA
2026-04,AEP - BOG,Aterrizaje,Avianca,Internacional,Comercial,"4162,0",5267,"29,0",7,Fuera del SNA
2026-04,BOG - COR,Aterrizaje,Avianca,Internacional,Comercial,"3645,0",5052,"29,0",7,Fuera del SNA
2026-04,EZE - GIG,Despegue,Gol Transportes Aéreos,Internacional,Comercial,"3162,0",5385,"29,0",7,Fuera del SNA
2026-04,BCN - EZE,Aterrizaje,Iberia Airlines,Internacional,Comercial,"7418,0",9001,"29,0",7,Fuera del SNA
2026-06,BCN - EZE,Aterrizaje,Iberia Airlines,Internacional,Comercial,"7838,0",8929,"29,0",7,Fuera del SNA
2026-04,AEP - CRD,Aterrizaje,JetSMART Airlines,Cabotaje,Comercial,"4249,0",5556,"29,0",7,SNA - Aterrizaje
2026-04,AEP - CRD,Despegue,JetSMART Airlines,Cabotaje,Comercial,"4240,0",5556,"29,0",7,SNA - Despegue
2026-06,AEP - ASU,Aterrizaje,JetSMART Airlines,Internacional,Comercial,"5434,0",6150,"29,0",7,Fuera del SNA
2026-06,AMS - EZE,Aterrizaje,KLM,Internacional,Comercial,"7231,0",9152,"29,0",7,Fuera del SNA
2026-06,EZE - LIM,Despegue,LATAM Ecuador,Internacional,Comercial,"3431,0",4176,"29,0",7,Fuera del SNA
2026-04,EZE - IAH,Aterrizaje,United Airlines,Internacional,Comercial,"6671,0",7794,"29,0",7,Fuera del SNA
2026-06,EZE - IAH,Despegue,United Airlines,Internacional,Comercial,"6486,0",7794,"29,0",7,Fuera del SNA
2026-02,AEP - ASU,Aterrizaje,Aerolíneas Argentinas,Internacional,Comercial,"3462,0",4471,"27,0",7,Fuera del SNA
2026-02,AEP - ASU,Despegue,Aerolíneas Argentinas,Internacional,Comercial,"3401,0",4471,"27,0",7,Fuera del SNA
2026-02,AEP - SDE,Despegue,Aerolíneas Argentinas,Cabotaje,Comercial,"2637,0",2992,"27,0",7,SNA - Despegue
2026-02,AEP - SSA,Despegue,Aerolíneas Argentinas,Internacional,Comercial,"3973,0",4727,"27,0",7,Fuera del SNA
2026-02,CDG - EZE,Aterrizaje,Air France,Internacional,Comercial,"8138,0",8620,"27,0",7,Fuera del SNA
2026-02,DFW - EZE,Aterrizaje,American Airlines,Internacional,Comercial,"6747,0",7293,"27,0",7,Fuera del SNA
2026-02,DFW - EZE,Despegue,American Airlines,Internacional,Comercial,"6162,0",7365,"27,0",7,Fuera del SNA
2026-02,EZE - MDE,Aterrizaje,Avianca,Internacional,Comercial,"4398,0",4842,"27,0",7,Fuera del SNA
2026-02,EZE - GIG,Despegue,British Airways,Internacional,Comercial,"5401,0",6690,"27,0",7,Fuera del SNA
