AñoMes;CityPair_IATA;Aerolinea Nombre;Clasificacion;Comercial Av Gral;TotalPasajeros;Asientos_Pax;Vuelos;frecuencia semanal
2021-07;RGL - RGL;;Cabotaje;Av. General;3;0;21;5
2021-07;RGL - RZA;;Cabotaje;Av. General;3;0;1;0
2021-07;RGL - USH;;Cabotaje;Av. General;0;4;0,5;0
2021-07;RGL - VME;;Cabotaje;Av. General;0;0;1,5;0
2021-07;RHD - SDE;;Cabotaje;Av. General;2,5;;0,5;0
2021-07;ROS - ROS;;Cabotaje;Av. General;0,5;;20,5;5
2021-07;ROS - SFN;;Cabotaje;Av. General;5,5;0;8,5;2
2021-07;ROS - SLA;;Cabotaje;Av. General;7;0;5;1
2021-07;ROS - TUC;;Cabotaje;Av. General;0,5;;0,5;0
2021-07;ROS - UAQ;;Cabotaje;Av. General;2;0;0,5;0
2021-07;RSA - RSA;;Cabotaje;Av. General;11;;16,5;4
2021-07;SCL - TUC;;Internacional;Av. General;2;;2;0
2021-07;SDE - SDE;;Cabotaje;Av. General;49;0;50,5;11
2021-07;SDE - SFN;;Cabotaje;Av. General;0;;0,5;0
2021-07;SDE - SLA;;Cabotaje;Av. General;5,5;0;1;0
2021-07;SDE - TUC;;Cabotaje;Av. General;5,5;0;8;2
2021-07;SDE - VDR;;Cabotaje;Av. General;0;;0,5;0
2021-07;SDE - VMA;;Cabotaje;Av. General;3;;1;0
2021-07;SFN - SFN;;Cabotaje;Av. General;0;0;28;6
2021-07;SFN - SLA;;Cabotaje;Av. General;0;;1;0
2021-07;SLA - SLA;;Cabotaje;Av. General;4,5;0;7;2
2021-07;SLA - TTG;;Cabotaje;Av. General;33,5;0;10;2
2021-07;SLA - TUC;;Cabotaje;Av. General;9,5;10;5,5;1
2021-07;SLA - UAQ;;Cabotaje;Av. General;9;;0,5;0
2021-07;SLA - USH;;Cabotaje;Av. General;1,5;;0,5;0
2021-07;SLA - VME;;Cabotaje;Av. General;8;0;1,5;0
2021-07;SLA - VVI;;Internacional;Av. General;8;;2;0
2021-07;TTG - TUC;;Cabotaje;Av. General;2;0;1;0
2021-07;TUC - TUC;;Cabotaje;Av. General;32,5;0;21,5;5
2021-07;TUC - UAQ;;Cabotaje;Av. General;8;0;1,5;0
2021-07;UAQ - UAQ;;Cabotaje;Av. General;0;;3;1
2021-07;UAQ - VME;;Cabotaje;Av. General;0;;0,5;0
2021-07;USH - USH;;Cabotaje;Av. General;0;;5;1
2021-07;VDM - VDM;;Cabotaje;Av. General;4;;11;2
2021-07;VDR - VME;;Cabotaje;Av. General;0,5;;0,5;0
2021-07;VME - VME;;Cabotaje;Av. General;0;;22;5
2021-07;AEP - AEP;;Cabotaje;Comercial;0;;0,5;0
2021-07;AEP - ASU;;Internacional;Comercial;5;18;2;0
2021-07;AEP - BRC;;Cabotaje;Comercial;7,5;19;3;1
2021-07;AEP - CRD;;Cabotaje;Comercial;11;0;4;1
2021-07;AEP - CTC;;Cabotaje;Comercial;79;0;11;2
2021-07;AEP - FDO;;Cabotaje;Comercial;7;37;16;4
2021-07;AEP - FTE;;Cabotaje;Comercial;1;0;1,5;0
2021-07;AEP - GIG;;Internacional;Comercial;7;0;1;0
2021-07;AEP - GNR;;Cabotaje;Comercial;2,5;0;0,5;0
2021-07;AEP - IGR;;Cabotaje;Comercial;1,5;;1;0
2021-07;AEP - IRJ;;Cabotaje;Comercial;25;0;4;1
2021-07;AEP - JUJ;;Cabotaje;Comercial;16;0;3,5;1
2021-07;AEP - LPG;;Cabotaje;Comercial;1,5;;0,5;0
2021-07;AEP - MDQ;;Cabotaje;Comercial;0;0;2;0
2021-07;AEP - MDZ;;Cabotaje;Comercial;31,5;0;9;2
2021-07;AEP - MVD;;Internacional;Comercial;5;0;3;1
2021-07;AEP - NEC;;Cabotaje;Comercial;0,5;0;1;0
2021-07;AEP - NQN;;Cabotaje;Comercial;1,5;0;2,5;1
2021-07;AEP - PDP;;Internacional;Comercial;2;0;4;1
2021-07;AEP - PMY;;Cabotaje;Comercial;2,5;;3;1
2021-07;AEP - PSS;;Cabotaje;Comercial;3;0;1,5;0
2021-07;AEP - REL;;Cabotaje;Comercial;2;0;0,5;0
2021-07;AEP - RES;;Cabotaje;Comercial;10;0;2,5;1
2021-07;AEP - RGL;;Cabotaje;Comercial;3;0;2;0
2021-07;AEP - ROS;;Cabotaje;Comercial;5;0;3,5;1
2021-07;AEP - RSA;;Cabotaje;Comercial;5;;1,5;0
2021-07;AEP - SCL;;Internacional;Comercial;117;372;2;0
2021-07;AEP - SDE;;Cabotaje;Comercial;0,5;;0,5;0
2021-07;AEP - SLA;;Cabotaje;Comercial;12,5;0;3,5;1
2021-07;AEP - SST;;Cabotaje;Comercial;0,5;;0,5;0
2021-07;AEP - TUC;;Cabotaje;Comercial;13;5;4,5;1
2021-07;AEP - UAQ;;Cabotaje;Comercial;3;5;1,5;0
2021-07;AFA - NQN;;Cabotaje;Comercial;32;0;2;0
2021-07;ARI - FDO;;Internacional;Comercial;0;;1;0
2021-07;ASU - EZE;;Internacional;Comercial;4;0;1;0
2021-07;ASU - FDO;;Internacional;Comercial;145;97;110;25
2021-07;ASU - TUC;;Internacional;Comercial;4;0;3;1
2021-07;BHI - FDO;;Cabotaje;Comercial;23,5;26;10,5;2
2021-07;BHI - MDQ;;Cabotaje;Comercial;1,5;0;2;0
2021-07;BHI - MDZ;;Cabotaje;Comercial;1,5;;0,5;0
2021-07;BHI - PMY;;Cabotaje;Comercial;13;0;1;0
2021-07;BHI - PUD;;Cabotaje;Comercial;7,5;10;0,5;0
2021-07;BHI - RGA;;Cabotaje;Comercial;0,5;;0,5;0
2021-07;BHI - VDM;;Cabotaje;Comercial;4;5;1;0
2021-07;BRC - BRC;;Cabotaje;Comercial;1;95;1;0
2021-07;BRC - COR;;Cabotaje;Comercial;0;;0,5;0
2021-07;BRC - CPC;;Cabotaje;Comercial;1,5;;1;0
2021-07;BRC - FDO;;Cabotaje;Comercial;89;61;39,5;9
2021-07;BRC - LUQ;;Cabotaje;Comercial;0,5;;0,5;0
2021-07;BRC - MDQ;;Cabotaje;Comercial;2,5;0;0,5;0
2021-07;BRC - MDZ;;Cabotaje;Comercial;3;0;2,5;1
2021-07;BRC - NQN;;Cabotaje;Comercial;22;136;5;1
2021-07;BRC - RSA;;Cabotaje;Comercial;2,5;;0,5;0
2021-07;BRC - UAQ;;Cabotaje;Comercial;2,5;0;0,5;0
2021-07;BRC - VDM;;Cabotaje;Comercial;3,5;9;1;0
2021-07;BSB - IGR;;Internacional;Comercial;1;;2;0
2021-07;CIX - FDO;;Internacional;Comercial;3;0;1;0
2021-07;CNQ - CNQ;;Cabotaje;Comercial;0;;0,5;0
2021-07;CNQ - COR;;Cabotaje;Comercial;0;0;0,5;0
2021-07;CNQ - FDO;;Cabotaje;Comercial;4,5;0;5;1
2021-07;COC - FDO;;Cabotaje;Comercial;2;0;2;0
2021-07;COC - IGR;;Cabotaje;Comercial;1;;0,5;0
2021-07;COC - NQN;;Cabotaje;Comercial;2;0;1,5;0
2021-07;COR - COR;;Cabotaje;Comercial;2;0;1,5;0
2021-07;COR - CRD;;Cabotaje;Comercial;2,5;0;0,5;0
2021-07;COR - EZE;;Cabotaje;Comercial;1,5;;0,5;0
2021-07;COR - FDO;;Cabotaje;Comercial;16;0;8,5;2
2021-07;COR - FMA;;Cabotaje;Comercial;2;0;0,5;0
2021-07;COR - LCM;;Cabotaje;Comercial;0;;0,5;0
2021-07;COR - MDZ;;Cabotaje;Comercial;2;0;1;0
2021-07;COR - PMY;;Cabotaje;Comercial;9;0;0,5;0
2021-07;COR - PRA;;Cabotaje;Comercial;1;;0,5;0
2021-07;COR - ROS;;Cabotaje;Comercial;0;;0,5;0
2021-07;COR - SFN;;Cabotaje;Comercial;1;0;1;0
2021-07;COR - TUC;;Cabotaje;Comercial;7,5;0;1;0
2021-07;COR - UAQ;;Cabotaje;Comercial;2,5;;0,5;0
2021-07;CPC - CPC;;Cabotaje;Comercial;1,5;;0,5;0
2021-07;CPC - FDO;;Cabotaje;Comercial;18;14;6;1
2021-07;CPC - NQN;;Cabotaje;Comercial;1;0;1;0
2021-07;CPC - USH;;Cabotaje;Comercial;4;0;0,5;0
2021-07;CRD - CRD;;Cabotaje;Comercial;0;;2,5;1
2021-07;CRD - FDO;;Cabotaje;Comercial;12;13;3,5;1
2021-07;CRD - MDZ;;Cabotaje;Comercial;6;10;0,5;0
2021-07;CRD - NQN;;Cabotaje;Comercial;33;0;2;0
2021-07;CRD - PMY;;Cabotaje;Comercial;7,5;0;1;0
2021-07;CRD - PUD;;Cabotaje;Comercial;28,5;19;2;0
2021-07;CRD - RCU;;Cabotaje;Comercial;9,5;;0,5;0
2021-07;CRD - REL;;Cabotaje;Comercial;0,5;0;1;0
2021-07;CRD - RGL;;Cabotaje;Comercial;8;4;3;1
2021-07;CRD - UAQ;;Cabotaje;Comercial;38;48;2,5;1
2021-07;CRD - VDM;;Cabotaje;Comercial;2;;0,5;0
2021-07;CSZ - FDO;;Cabotaje;Comercial;1,5;0;1,5;0
2021-07;CSZ - LGS;;Cabotaje;Comercial;1;0;0,5;0
2021-07;CTC - FDO;;Cabotaje;Comercial;18;28;12;3
2021-07;CTC - JUJ;;Cabotaje;Comercial;20;57;3;1
2021-07;CTC - MDZ;;Cabotaje;Comercial;10;19;1;0
2021-07;CTC - ROS;;Cabotaje;Comercial;10;0;2;0
2021-07;CTC - SLA;;Cabotaje;Comercial;12;114;10;2
2021-07;CTC - UAQ;;Cabotaje;Comercial;89;57;5;1
2021-07;CWB - FDO;;Internacional;Comercial;11;0;4;1
2021-07;ELO - IGR;;Cabotaje;Comercial;0;;2;0
2021-07;EPA - EPA;;Cabotaje;Comercial;0;;4;1
2021-07;EPA - FDO;;Cabotaje;Comercial;0;0;2,5;1
2021-07;EPA - MOR;;Cabotaje;Comercial;0;;3;1
2021-07;EPA - ROS;;Cabotaje;Comercial;0;;1;0
2021-07;EQS - FDO;;Cabotaje;Comercial;2;0;1;0
2021-07;EQS - REL;;Cabotaje;Comercial;1;0;0,5;0
2021-07;EZE - EZE;;Cabotaje;Comercial;0;0;1;0
2021-07;EZE - FDO;;Cabotaje;Comercial;1;0;9,5;2
2021-07;EZE - GYE;;Internacional;Comercial;9;0;1;0
2021-07;EZE - MDZ;;Cabotaje;Comercial;1;0;2;0
2021-07;EZE - MOR;;Cabotaje;Comercial;0;;0,5;0
2021-07;EZE - MVD;;Internacional;Comercial;1;0;1;0
2021-07;EZE - NQN;;Cabotaje;Comercial;2;;0,5;0
2021-07;EZE - PLS;;Internacional;Comercial;5;0;1;0
2021-07;EZE - PSS;;Cabotaje;Comercial;2,5;0;1;0
2021-07;EZE - ROS;;Cabotaje;Comercial;11;0;3;1
2021-07;EZE - TUC;;Cabotaje;Comercial;5;0;2;0
2021-07;EZE - VMA;;Cabotaje;Comercial;1;;1;0
2021-07;FDO - FDO;;Cabotaje;Comercial;9;13;45;10
2021-07;FDO - FLL;;Internacional;Comercial;2;;1;0
2021-07;FDO - FLN;;Internacional;Comercial;2;;1;0
2021-07;FDO - FMA;;Cabotaje;Comercial;19,5;19;7,5;2
2021-07;FDO - GHU;;Cabotaje;Comercial;0;;0,5;0
2021-07;FDO - GIG;;Internacional;Comercial;14;0;9;2
2021-07;FDO - GNR;;Cabotaje;Comercial;1;;1,5;0
2021-07;FDO - GRU;;Internacional;Comercial;6;0;8;2
2021-07;FDO - GYE;;Internacional;Comercial;37;16;11;2
2021-07;FDO - IGR;;Cabotaje;Comercial;18;0;8,5;2
2021-07;FDO - IGU;;Internacional;Comercial;3;0;4;1
2021-07;FDO - IRJ;;Cabotaje;Comercial;1;0;1,5;0
2021-07;FDO - JUJ;;Cabotaje;Comercial;11,5;64;8;2
2021-07;FDO - LCM;;Cabotaje;Comercial;0;;0,5;0
2021-07;FDO - LGS;;Cabotaje;Comercial;5;0;1;0
2021-07;FDO - LPG;;Cabotaje;Comercial;0;0;4;1
2021-07;FDO - LUQ;;Cabotaje;Comercial;1;0;0,5;0
2021-07;FDO - MCO;;Internacional;Comercial;8;;1;0
2021-07;FDO - MDQ;;Cabotaje;Comercial;5;0;7,5;2
2021-07;FDO - MDX;;Cabotaje;Comercial;0;;1,5;0
2021-07;FDO - MDZ;;Cabotaje;Comercial;62;7;23;5
2021-07;FDO - MOR;;Cabotaje;Comercial;1;18;9;2
2021-07;FDO - MVD;;Internacional;Comercial;196;76;163;37
2021-07;FDO - NCJ;;Cabotaje;Comercial;0;0;0,5;0
2021-07;FDO - NEC;;Cabotaje;Comercial;3,5;0;0,5;0
2021-07;FDO - NQN;;Cabotaje;Comercial;34,5;10;17;4
2021-07;FDO - OYO;;Cabotaje;Comercial;0;;0,5;0
2021-07;FDO - PDP;;Internacional;Comercial;92;0;45;10
2021-07;FDO - PMY;;Cabotaje;Comercial;12;14;4,5;1
2021-07;FDO - POA;;Internacional;Comercial;0;0;4;1
2021-07;FDO - PRA;;Cabotaje;Comercial;0;;0,5;0
2021-07;FDO - PSS;;Cabotaje;Comercial;13,5;0;7;2
2021-07;FDO - RAF;;Cabotaje;Comercial;3;0;2;0
2021-07;FDO - RCQ;;Cabotaje;Comercial;1;0;0,5;0
2021-07;FDO - RCU;;Cabotaje;Comercial;0,5;;0,5;0
2021-07;FDO - REL;;Cabotaje;Comercial;1;0;1;0
2021-07;FDO - RES;;Cabotaje;Comercial;7;0;2;0
2021-07;FDO - RGA;;Cabotaje;Comercial;0;11;1,5;0
2021-07;FDO - RGL;;Cabotaje;Comercial;12,5;56;10;2
2021-07;FDO - ROS;;Cabotaje;Comercial;21,5;7;19,5;4
2021-07;FDO - RSA;;Cabotaje;Comercial;3;24;3;1
2021-07;FDO - SCL;;Internacional;Comercial;26;0;21;5
2021-07;FDO - SDE;;Cabotaje;Comercial;1;4;2,5;1
2021-07;FDO - SFN;;Cabotaje;Comercial;12,5;0;8;2
2021-07;FDO - SLA;;Cabotaje;Comercial;26;19;8;2
2021-07;FDO - SSA;;Internacional;Comercial;6;;1;0
2021-07;FDO - TCQ;;Internacional;Comercial;4;0;1;0
2021-07;FDO - TUC;;Cabotaje;Comercial;15;0;4,5;1
2021-07;FDO - UAQ;;Cabotaje;Comercial;46,5;10;17;4
2021-07;FDO - USH;;Cabotaje;Comercial;3,5;7;1,5;0
2021-07;FDO - VDM;;Cabotaje;Comercial;3;19;3;1
2021-07;FDO - VLG;;Cabotaje;Comercial;0;;0,5;0
2021-07;FDO - VMA;;Cabotaje;Comercial;0;;0,5;0
2021-07;FTE - FTE;;Cabotaje;Comercial;0;;1;0
2021-07;FTE - RGL;;Cabotaje;Comercial;0;;0,5;0
2021-07;GIG - IGR;;Internacional;Comercial;4;;2;0
2021-07;GRU - IGR;;Internacional;Comercial;5;0;3;1
2021-07;GYE - MDZ;;Internacional;Comercial;5;;1;0
2021-07;IGR - IGR;;Cabotaje;Comercial;2,5;0;2,5;1
2021-07;IGR - PRA;;Cabotaje;Comercial;2;0;0,5;0
2021-07;IGR - PSS;;Cabotaje;Comercial;1,5;0;0,5;0
2021-07;IGR - SLA;;Cabotaje;Comercial;0;;0,5;0
2021-07;IGR - TUC;;Cabotaje;Comercial;4;;0,5;0
2021-07;IGR - VCP;;Internacional;Comercial;2;;1;0
2021-07;IGU - TUC;;Internacional;Comercial;4;0;1;0
2021-07;IRJ - MDZ;;Cabotaje;Comercial;0,5;;0,5;0
2021-07;IRJ - UAQ;;Cabotaje;Comercial;3,5;;1;0
2021-07;JUJ - LPB;;Internacional;Comercial;2;9;1;0
2021-07;JUJ - MDZ;;Cabotaje;Comercial;9;10;1,5;0
2021-07;JUJ - RCU;;Cabotaje;Comercial;9,5;;0,5;0
2021-07;JUJ - ROS;;Cabotaje;Comercial;4;7;3;1
2021-07;JUJ - SLA;;Cabotaje;Comercial;7;10;0,5;0
2021-07;JUJ - TUC;;Cabotaje;Comercial;3,5;0;2;0
2021-07;JUJ - UAQ;;Cabotaje;Comercial;26;19;2,5;1
2021-07;LCM - ROS;;Cabotaje;Comercial;3;;0,5;0
2021-07;LGS - MDZ;;Cabotaje;Comercial;4,5;0;1,5;0
2021-07;LIM - TUC;;Internacional;Comercial;3;9;1;0
2021-07;LPG - MDQ;;Cabotaje;Comercial;0;;1;0
2021-07;LPG - VDM;;Cabotaje;Comercial;3,5;;0,5;0
2021-07;LUQ - MDZ;;Cabotaje;Comercial;4,5;0;1,5;0
2021-07;LUQ - NQN;;Cabotaje;Comercial;4;0;1;0
2021-07;LUQ - UAQ;;Cabotaje;Comercial;2;;0,5;0
2021-07;MDQ - MOR;;Cabotaje;Comercial;0;;1,5;0
2021-07;MDQ - NQN;;Cabotaje;Comercial;0;0;1;0
2021-07;MDQ - PMY;;Cabotaje;Comercial;0,5;0;1;0
2021-07;MDQ - TUC;;Cabotaje;Comercial;3;0;1;0
2021-07;MDQ - VLG;;Cabotaje;Comercial;2,5;;1,5;0
2021-07;MDZ - MDZ;;Cabotaje;Comercial;0;0;3;1
2021-07;MDZ - NCJ;;Cabotaje;Comercial;3,5;0;0,5;0
2021-07;MDZ - NQN;;Cabotaje;Comercial;20;13;4;1
2021-07;MDZ - PMY;;Cabotaje;Comercial;8,5;;1;0
2021-07;MDZ - RSA;;Cabotaje;Comercial;6;0;1,5;0
2021-07;MDZ - SCL;;Internacional;Comercial;1;0;4;1
2021-07;MDZ - TUC;;Cabotaje;Comercial;9;10;0,5;0
2021-07;MDZ - UAQ;;Cabotaje;Comercial;8;0;5;1
2021-07;MDZ - VMA;;Cabotaje;Comercial;0,5;;0,5;0
2021-07;MOR - MOR;;Cabotaje;Comercial;0;0;4,5;1
2021-07;MOR - ROS;;Cabotaje;Comercial;0;;1;0
2021-07;MOR - VDM;;Cabotaje;Comercial;1,5;;0,5;0
2021-07;NQN - NQN;;Cabotaje;Comercial;0;;0,5;0
2021-07;NQN - PMY;;Cabotaje;Comercial;0;0;1;0
2021-07;NQN - PUD;;Cabotaje;Comercial;11,5;;1;0
2021-07;NQN - REL;;Cabotaje;Comercial;3;0;1;0
2021-07;NQN - ROS;;Cabotaje;Comercial;1;0;1;0
2021-07;NQN - RZA;;Cabotaje;Comercial;8;;0,5;0
2021-07;NQN - UAQ;;Cabotaje;Comercial;13,5;0;4;1
2021-07;NQN - VDM;;Cabotaje;Comercial;1;0;2,5;1
2021-07;OES - VDM;;Cabotaje;Comercial;0;10;0,5;0
2021-07;ORA - SLA;;Cabotaje;Comercial;3;0;1;0
2021-07;PMY - PMY;;Cabotaje;Comercial;5;0;6;1
2021-07;PMY - PUD;;Cabotaje;Comercial;31,5;0;2;0
2021-07;PMY - RCU;;Cabotaje;Comercial;9,5;0;0,5;0
2021-07;PMY - REL;;Cabotaje;Comercial;1;0;1;0
2021-07;PRA - ROS;;Cabotaje;Comercial;0;;0,5;0
2021-07;PSS - PSS;;Cabotaje;Comercial;0;;0,5;0
2021-07;PUD - UAQ;;Cabotaje;Comercial;9,5;10;0,5;0
2021-07;RGL - RGL;;Cabotaje;Comercial;1;4;4,5;1
2021-07;RGL - RYO;;Cabotaje;Comercial;2;;0,5;0
2021-07;RGL - USH;;Cabotaje;Comercial;0;4;0,5;0
2021-07;RLO - UAQ;;Cabotaje;Comercial;0,5;;0,5;0
2021-07;ROS - ROS;;Cabotaje;Comercial;0;;5;1
2021-07;ROS - VVI;;Internacional;Comercial;4;;1;0
2021-07;RSA - RSA;;Cabotaje;Comercial;0;;0,5;0
2021-07;RSA - UAQ;;Cabotaje;Comercial;0;19;1;0
2021-07;SDE - SDE;;Cabotaje;Comercial;0;;0,5;0
2021-07;SLA - TTG;;Cabotaje;Comercial;5,5;0;3;1
2021-07;SLA - TUC;;Cabotaje;Comercial;8;0;2;0
2021-07;SLA - UAQ;;Cabotaje;Comercial;9;;0,5;0
2021-07;SLA - USH;;Cabotaje;Comercial;2;;0,5;0
2021-07;TUC - UAQ;;Cabotaje;Comercial;20,5;0;2,5;1
2021-07;UAQ - VME;;Cabotaje;Comercial;1;;0,5;0
2021-07;AEP - ROS;Aerolineas Argentinas;Cabotaje;Av. General;9;48;0,5;0
2021-07;BRC - ROS;Aerolineas Argentinas;Cabotaje;Av. General;48;48;0,5;0
2021-07;AEP - AEP;Aerolineas Argentinas;Cabotaje;Comercial;1;362;3;1
2021-07;AEP - AFA;Aerolineas Argentinas;Cabotaje;Comercial;1043,5;1440;15;3
2021-07;AEP - ASU;Aerolineas Argentinas;Internacional;Comercial;905;1024;10;2
2021-07;AEP - BHI;Aerolineas Argentinas;Cabotaje;Comercial;3390;3986;37;8
2021-07;AEP - BRC;Aerolineas Argentinas;Cabotaje;Comercial;38004,5;45117;306;69
2021-07;AEP - BSB;Aerolineas Argentinas;Internacional;Comercial;81;192;2;0
2021-07;AEP - CNQ;Aerolineas Argentinas;Cabotaje;Comercial;1443,5;1632;17;4
2021-07;AEP - COR;Aerolineas Argentinas;Cabotaje;Comercial;22939;28581;241;54
2021-07;AEP - CPC;Aerolineas Argentinas;Cabotaje;Comercial;10899,5;14561;88;20
2021-07;AEP - CRD;Aerolineas Argentinas;Cabotaje;Comercial;7524;8904;81;18
2021-07;AEP - CTC;Aerolineas Argentinas;Cabotaje;Comercial;1694;2880;30;7
2021-07;AEP - EQS;Aerolineas Argentinas;Cabotaje;Comercial;2270,5;2962;30;7
2021-07;AEP - EZE;Aerolineas Argentinas;Cabotaje;Comercial;39;3383;24,5;6
2021-07;AEP - FTE;Aerolineas Argentinas;Cabotaje;Comercial;13058;15354;97,5;22
2021-07;AEP - GRU;Aerolineas Argentinas;Internacional;Comercial;247;384;4;1
2021-07;AEP - IGR;Aerolineas Argentinas;Cabotaje;Comercial;13896;16165;111,5;25
2021-07;AEP - IRJ;Aerolineas Argentinas;Cabotaje;Comercial;87;96;1;0
2021-07;AEP - JUJ;Aerolineas Argentinas;Cabotaje;Comercial;4966,5;5875;51;12
2021-07;AEP - LIM;Aerolineas Argentinas;Internacional;Comercial;864;1492;11;2
2021-07;AEP - LUQ;Aerolineas Argentinas;Cabotaje;Comercial;1296,5;1872;19,5;4
2021-07;AEP - MDQ;Aerolineas Argentinas;Cabotaje;Comercial;4407;6480;67,5;15
2021-07;AEP - MDZ;Aerolineas Argentinas;Cabotaje;Comercial;21891;25235;171;39
2021-07;AEP - NQN;Aerolineas Argentinas;Cabotaje;Comercial;11831;13736;87,5;20
2021-07;AEP - PMY;Aerolineas Argentinas;Cabotaje;Comercial;1234,5;1344;14;3
2021-07;AEP - PRA;Aerolineas Argentinas;Cabotaje;Comercial;377;960;10;2
2021-07;AEP - PSS;Aerolineas Argentinas;Cabotaje;Comercial;4926,5;5494;51,5;12
2021-07;AEP - RCU;Aerolineas Argentinas;Cabotaje;Comercial;1000;1824;19;4
2021-07;AEP - REL;Aerolineas Argentinas;Cabotaje;Comercial;7140;8124;54;12
2021-07;AEP - RES;Aerolineas Argentinas;Cabotaje;Comercial;4513,5;4994;49,5;11
2021-07;AEP - RGL;Aerolineas Argentinas;Cabotaje;Comercial;7238;7999;60,5;14
2021-07;AEP - RHD;Aerolineas Argentinas;Cabotaje;Comercial;677;768;8;2
2021-07;AEP - ROS;Aerolineas Argentinas;Cabotaje;Comercial;2610;7396;73,5;17
2021-07;AEP - RSA;Aerolineas Argentinas;Cabotaje;Comercial;685,5;864;9;2
2021-07;AEP - SDE;Aerolineas Argentinas;Cabotaje;Comercial;1154,5;1536;16;4
2021-07;AEP - SFN;Aerolineas Argentinas;Cabotaje;Comercial;852;1920;20;5
2021-07;AEP - SLA;Aerolineas Argentinas;Cabotaje;Comercial;19566,5;21444;131;30
2021-07;AEP - TUC;Aerolineas Argentinas;Cabotaje;Comercial;11844;13497;86,5;20
2021-07;AEP - UAQ;Aerolineas Argentinas;Cabotaje;Comercial;2444,5;2688;28;6
2021-07;AEP - USH;Aerolineas Argentinas;Cabotaje;Comercial;27092;28868;173,5;39
2021-07;AEP - VDM;Aerolineas Argentinas;Cabotaje;Comercial;1115,5;1248;13;3
2021-07;AFA - EZE;Aerolineas Argentinas;Cabotaje;Comercial;758;1008;10,5;2
2021-07;ASU - EZE;Aerolineas Argentinas;Internacional;Comercial;0;544;2;0
2021-07;BHI - BHI;Aerolineas Argentinas;Cabotaje;Comercial;53,5;64;0,5;0
2021-07;BHI - VDM;Aerolineas Argentinas;Cabotaje;Comercial;824,5;1152;12;3
2021-07;BOG - EZE;Aerolineas Argentinas;Internacional;Comercial;805;1024;8;2
2021-07;BRC - COR;Aerolineas Argentinas;Cabotaje;Comercial;2502,5;2869;28,5;6
2021-07;BRC - EZE;Aerolineas Argentinas;Cabotaje;Comercial;2413;3136;22;5
2021-07;BRC - NQN;Aerolineas Argentinas;Cabotaje;Comercial;42;170;1;0
2021-07;BRC - ROS;Aerolineas Argentinas;Cabotaje;Comercial;2572;3008;31;7
2021-07;CNF - EZE;Aerolineas Argentinas;Internacional;Comercial;220;576;6;1
2021-07;CNQ - EZE;Aerolineas Argentinas;Cabotaje;Comercial;1089;1344;14;3
2021-07;CNQ - RES;Aerolineas Argentinas;Cabotaje;Comercial;0,5;96;1;0
2021-07;COR - CPC;Aerolineas Argentinas;Cabotaje;Comercial;681,5;832;6,5;1
2021-07;COR - EZE;Aerolineas Argentinas;Cabotaje;Comercial;234,5;472;4;1
2021-07;COR - IGR;Aerolineas Argentinas;Cabotaje;Comercial;1234;1632;17;4
2021-07;COR - JUJ;Aerolineas Argentinas;Cabotaje;Comercial;1418,5;1584;16,5;4
2021-07;COR - MDZ;Aerolineas Argentinas;Cabotaje;Comercial;2067,5;2512;26;6
2021-07;COR - MIA;Aerolineas Argentinas;Internacional;Comercial;266;272;1;0
2021-07;COR - NQN;Aerolineas Argentinas;Cabotaje;Comercial;1503,5;1584;16,5;4
2021-07;COR - SDE;Aerolineas Argentinas;Cabotaje;Comercial;78;192;2;0
2021-07;COR - SLA;Aerolineas Argentinas;Cabotaje;Comercial;1608,5;1776;18,5;4
2021-07;COR - UAQ;Aerolineas Argentinas;Cabotaje;Comercial;45,5;48;0,5;0
2021-07;CPC - EZE;Aerolineas Argentinas;Cabotaje;Comercial;2252,5;3040;18,5;4
2021-07;CPC - ROS;Aerolineas Argentinas;Cabotaje;Comercial;718,5;916;6,5;1
2021-07;CRD - EZE;Aerolineas Argentinas;Cabotaje;Comercial;1457;1784;14,5;3
2021-07;CRD - NQN;Aerolineas Argentinas;Cabotaje;Comercial;1432,5;1728;18;4
2021-07;CTC - EZE;Aerolineas Argentinas;Cabotaje;Comercial;2589;3648;38;9
2021-07;CTC - IRJ;Aerolineas Argentinas;Cabotaje;Comercial;732;960;10;2
2021-07;EZE - EZE;Aerolineas Argentinas;Cabotaje;Comercial;1,5;674;3,5;1
2021-07;EZE - GIG;Aerolineas Argentinas;Internacional;Comercial;132;736;4;1
2021-07;EZE - GYE;Aerolineas Argentinas;Internacional;Comercial;102;340;2;0
2021-07;EZE - GYN;Aerolineas Argentinas;Internacional;Comercial;77;340;2;0
2021-07;EZE - IGR;Aerolineas Argentinas;Cabotaje;Comercial;1718;2093;15;3
2021-07;EZE - IRJ;Aerolineas Argentinas;Cabotaje;Comercial;133;144;1,5;0
2021-07;EZE - JFK;Aerolineas Argentinas;Internacional;Comercial;933;1078;4;1
2021-07;EZE - JUJ;Aerolineas Argentinas;Cabotaje;Comercial;757,5;976;9,5;2
2021-07;EZE - LIM;Aerolineas Argentinas;Internacional;Comercial;0;128;1;0
2021-07;EZE - MAD;Aerolineas Argentinas;Internacional;Comercial;2883;9470;35;8
2021-07;EZE - MDZ;Aerolineas Argentinas;Cabotaje;Comercial;510;687;6;1
2021-07;EZE - MEM;Aerolineas Argentinas;Internacional;Comercial;14;1078;4;1
