pais,codigo_iata,codigo_oaci,nombre_oficial,anio,pax_nacionales_arribados,pax_nacionales_partidos,pax_internacionales_arribados,pax_internacionales_partidos,pax_nacionales_total,pax_internacionales_total,pax_arribados_total,pax_partidos_total,pax_totales,mov_nacionales_aterrizajes,mov_nacionales_despegues,mov_internacionales_aterrizajes,mov_internacionales_despegues,mov_nacionales_total,mov_internacionales_total,mov_aterrizajes_total,mov_despegues_total,mov_totales,meses_pasajeros_disponibles,meses_movimientos_disponibles,cobertura_anual,fuente_pasajeros,fuente_movimientos
Colombia,ADZ,SKSP,Gustavo Rojas Pinilla International Airport,2020,301625,323581,12887,15217,625206,28104,314512,338798,653310,4633,4651,140,148,9284,288,4773,4799,9572,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,APO,SKLC,Antonio Roldán Betancur Airport,2020,44691,45195,0,0,89886,0,44691,45195,89886,7322,7291,3,2,14613,5,7325,7293,14618,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,AUC,SKUC,Santiago Perez Airport,2020,21991,20848,2,3,42839,5,21993,20851,42844,2369,2325,0,0,4694,0,2369,2325,4694,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,AXM,SKAR,El Eden Airport,2020,60178,61645,12480,13181,121823,25661,72658,74826,147484,1644,1616,74,73,3260,147,1718,1689,3407,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BAQ,SKBQ,Ernesto Cortissoz International Airport,2020,400599,416148,57347,46861,816747,104208,457946,463009,920955,11681,11688,1139,1194,23369,2333,12820,12882,25702,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BGA,SKBG,Palonegro Airport,2020,275015,258074,13625,13369,533089,26994,288640,271443,560083,8026,8005,133,126,16031,259,8159,8131,16290,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BOG,SKBO,El Dorado International Airport,2020,2945908,2821461,1073948,1105975,5767369,2179923,4019856,3927436,7947292,53869,54214,21362,20861,108083,42223,75231,75075,150306,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BSC,SKBS,José Celestino Mutis Airport,2020,15824,14999,0,0,30823,0,15824,14999,30823,3021,3028,0,0,6049,0,3021,3028,6049,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BUN,SKBU,Gerardo Tobar López Airport,2020,2511,2292,0,0,4803,0,2511,2292,4803,471,411,0,0,882,0,471,411,882,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,CLO,SKCL,Alfonso Bonilla Aragon International Airport,2020,656916,732981,154442,158981,1389897,313423,811358,891962,1703320,16601,16863,1619,1475,33464,3094,18220,18338,36558,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,CTG,SKCG,Rafael Nuñez International Airport,2020,701735,663006,143821,167430,1364741,311251,845556,830436,1675992,8561,8496,1495,1642,17057,3137,10056,10138,20194,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,CUC,SKCC,Camilo Daza International Airport,2020,169151,161890,12994,11268,331041,24262,182145,173158,355303,4740,4702,31,30,9442,61,4771,4732,9503,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,CZU,SKCZ,Las Brujas Airport,2020,10798,10763,0,0,21561,0,10798,10763,21561,632,699,1,0,1331,1,633,699,1332,11,12,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,EJA,SKEJ,Yariguíes Airport,2020,18475,21156,210,232,39631,442,18685,21388,40073,2526,2514,0,0,5040,0,2526,2514,5040,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,EOH,SKMD,Enrique Olaya Herrera Airport,2020,237249,233999,69,26,471248,95,237318,234025,471343,21400,21369,16,17,42769,33,21416,21386,42802,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,EYP,SKYP,El Alcaravan - Yopal Airport,2020,43444,45530,0,0,88974,0,43444,45530,88974,6483,6451,0,0,12934,0,6483,6451,12934,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,FLA,SKFL,Gustavo Artunduaga Paredes Airport,2020,21186,22248,0,0,43434,0,21186,22248,43434,1528,1484,0,1,3012,1,1528,1485,3013,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,GPI,SKGP,Guapi Airport,2020,7715,7483,0,0,15198,0,7715,7483,15198,1153,1065,0,0,2218,0,1153,1065,2218,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,IBE,SKIB,Perales Airport,2020,13810,16172,0,1,29982,1,13810,16173,29983,1658,1638,0,0,3296,0,1658,1638,3296,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,IPI,SKIP,San Luis Airport,2020,5481,5846,0,0,11327,0,5481,5846,11327,245,239,1,1,484,2,246,240,486,10,12,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LCR,SKHZ,Virgilio Barco Vargas (La Chorrera) Airport,2020,,,,,,,,,,164,94,0,0,258,0,164,94,258,0,12,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LET,SKLT,Alfredo Vásquez Cobo International Airport,2020,47975,50031,126,126,98006,252,48101,50157,98258,1973,2068,41,43,4041,84,2014,2111,4125,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LMC,SKNA,La Macarena Airport,2020,3219,3578,0,0,6797,0,3219,3578,6797,2056,1972,0,0,4028,0,2056,1972,4028,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LPD,SKLP,La Pedrera Airport,2020,1292,1245,0,0,2537,0,1292,1245,2537,292,156,0,0,448,0,292,156,448,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LQM,SKLG,Caucaya Airport,2020,3634,3724,0,0,7358,0,3634,3724,7358,322,300,0,0,622,0,322,300,622,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,MDE,SKRG,Jose Maria Córdova International Airport,2020,1049437,1055060,283823,284043,2104497,567866,1333260,1339103,2672363,14769,14143,3642,4078,28912,7720,18411,18221,36632,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,MTR,SKMR,Los Garzones Airport,2020,174205,200889,2057,1922,375094,3979,176262,202811,379073,4709,4701,2,1,9410,3,4711,4702,9413,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,MVP,SKMU,Fabio Alberto Leon Bentley Airport,2020,11856,11889,7,8,23745,15,11863,11897,23760,5694,5699,0,0,11393,0,5694,5699,11393,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,MZL,SKMZ,La Nubia Airport,2020,33383,31577,0,0,64960,0,33383,31577,64960,1669,1653,0,0,3322,0,1669,1653,3322,10,12,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,NQU,SKNQ,Reyes Murillo Airport,2020,8297,8453,0,0,16750,0,8297,8453,16750,1504,1503,0,0,3007,0,1504,1503,3007,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,NVA,SKNV,Benito Salas Airport,2020,35651,37919,13,0,73570,13,35664,37919,73583,3225,3300,0,0,6525,0,3225,3300,6525,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PCR,SKPC,German Olano Airport,2020,8862,9732,0,0,18594,0,8862,9732,18594,1216,1175,0,0,2391,0,1216,1175,2391,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PDA,SKPD,Obando Cesar Gaviria Trujillo Airport,2020,,,,,,,,,,1398,1397,0,0,2795,0,1398,1397,2795,0,12,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PEI,SKPE,Matecaña International Airport,2020,245868,229814,35823,31335,475682,67158,281691,261149,542840,5219,5212,200,204,10431,404,5419,5416,10835,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PPN,SKPP,Guillermo León Valencia Airport,2020,15405,16839,0,0,32244,0,15405,16839,32244,2516,2574,0,0,5090,0,2516,2574,5090,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PSO,SKPS,Antonio Nariño Airport,2020,56528,54354,938,1141,110882,2079,57466,55495,112961,1493,1474,0,0,2967,0,1493,1474,2967,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PUU,SKAS,Tres De Mayo Airport,2020,15171,19888,0,0,35059,0,15171,19888,35059,1114,1120,0,0,2234,0,1114,1120,2234,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PVA,SKPV,El Embrujo Airport,2020,9439,7395,0,0,16834,0,9439,7395,16834,1308,1289,0,0,2597,0,1308,1289,2597,8,12,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,RCH,SKRH,Almirante Padilla Airport,2020,39212,35822,1178,993,75034,2171,40390,36815,77205,716,785,24,25,1501,49,740,810,1550,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,RVE,SKSA,Los Colonizadores Airport,2020,6022,5243,0,0,11265,0,6022,5243,11265,1574,1517,0,0,3091,0,1574,1517,3091,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,SJE,SKSJ,Jorge E. Gonzalez Torres Airport,2020,6463,6880,0,0,13343,0,6463,6880,13343,4567,4614,0,0,9181,0,4567,4614,9181,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,SMR,SKSM,Simón Bolívar International Airport,2020,305494,369340,4181,4751,674834,8932,309675,374091,683766,4196,4170,31,30,8366,61,4227,4200,8427,11,12,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,SVI,SKSV,Eduardo Falla Solano Airport,2020,908,912,0,0,1820,0,908,912,1820,195,172,0,0,367,0,195,172,367,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,TCD,SKRA,Tarapacá Airport,2020,,,,,,,,,,241,74,0,0,315,0,241,74,315,0,12,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,TCO,SKCO,La Florida Airport,2020,20154,22174,0,0,42328,0,20154,22174,42328,4431,4376,0,1,8807,1,4431,4377,8808,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,TLU,SKTL,Golfo de Morrosquillo Airport,2020,1807,1777,0,0,3584,0,1807,1777,3584,335,334,0,2,669,2,335,336,671,8,10,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,TME,SKTM,Gustavo Vargas Airport,2020,1976,1909,0,0,3885,0,1976,1909,3885,810,789,0,0,1599,0,810,789,1599,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,UIB,SKUI,El Caraño Airport,2020,69919,74458,0,0,144377,0,69919,74458,144377,6760,6679,1,0,13439,1,6761,6679,13440,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,VUP,SKVP,Alfonso López Pumarejo Airport,2020,65045,46436,926,1233,111481,2159,65971,47669,113640,1527,1534,3,0,3061,3,1530,1534,3064,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,VVC,SKVV,Vanguardia Airport,2020,41581,44533,8,7,86114,15,41589,44540,86129,17661,17528,1,0,35189,1,17662,17528,35190,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,ADZ,SKSP,Gustavo Rojas Pinilla International Airport,2021,1103193,1127569,5294,5794,2230762,11088,1108487,1133363,2241850,11772,11772,60,72,23544,132,11832,11844,23676,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,APO,SKLC,Antonio Roldán Betancur Airport,2021,94417,102189,0,0,196606,0,94417,102189,196606,9801,9706,6,11,19507,17,9807,9717,19524,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,AUC,SKUC,Santiago Perez Airport,2021,68174,61479,0,0,129653,0,68174,61479,129653,3815,3820,0,0,7635,0,3815,3820,7635,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,AXM,SKAR,El Eden Airport,2021,124759,116126,29355,31393,240885,60748,154114,147519,301633,2850,2854,197,197,5704,394,3047,3051,6098,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BAQ,SKBQ,Ernesto Cortissoz International Airport,2021,871992,844686,141349,158401,1716678,299750,1013341,1003087,2016428,18352,18496,2053,2023,36848,4076,20405,20519,40924,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BGA,SKBG,Palonegro Airport,2021,532972,546593,39661,41974,1079565,81635,572633,588567,1161200,11709,11684,350,353,23393,703,12059,12037,24096,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BOG,SKBO,El Dorado International Airport,2021,6552395,6647564,1931554,2102886,13199959,4034440,8483949,8750450,17234399,96797,97321,30089,29532,194118,59621,126886,126853,253739,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BSC,SKBS,José Celestino Mutis Airport,2021,36899,36635,8,0,73534,8,36907,36635,73542,4663,4659,0,0,9322,0,4663,4659,9322,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BUN,SKBU,Gerardo Tobar López Airport,2021,3794,3955,0,0,7749,0,3794,3955,7749,886,824,0,0,1710,0,886,824,1710,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,CLO,SKCL,Alfonso Bonilla Aragon International Airport,2021,2016173,2032372,372224,366417,4048545,738641,2388397,2398789,4787186,31908,32144,3197,3098,64052,6295,35105,35242,70347,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,CTG,SKCG,Rafael Nuñez International Airport,2021,1740852,1790727,226872,248847,3531579,475719,1967724,2039574,4007298,19254,19299,2431,2685,38553,5116,21685,21984,43669,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,CUC,SKCC,Camilo Daza International Airport,2021,397385,433671,20702,20506,831056,41208,418087,454177,872264,7707,7671,25,25,15378,50,7732,7696,15428,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,CZU,SKCZ,Las Brujas Airport,2021,18738,20390,0,0,39128,0,18738,20390,39128,899,1006,0,0,1905,0,899,1006,1905,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,EJA,SKEJ,Yariguíes Airport,2021,26497,23272,91,42,49769,133,26588,23314,49902,4323,4349,0,1,8672,1,4323,4350,8673,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,EOH,SKMD,Enrique Olaya Herrera Airport,2021,505932,488131,164,164,994063,328,506096,488295,994391,35254,35178,22,26,70432,48,35276,35204,70480,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,EYP,SKYP,El Alcaravan - Yopal Airport,2021,80465,75573,0,0,156038,0,80465,75573,156038,7740,7673,0,0,15413,0,7740,7673,15413,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,FLA,SKFL,Gustavo Artunduaga Paredes Airport,2021,40964,44270,0,0,85234,0,40964,44270,85234,2404,2385,1,0,4789,1,2405,2385,4790,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,GPI,SKGP,Guapi Airport,2021,26308,28809,0,0,55117,0,26308,28809,55117,1817,1817,0,0,3634,0,1817,1817,3634,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,IBE,SKIB,Perales Airport,2021,23873,27116,0,0,50989,0,23873,27116,50989,2693,2682,0,0,5375,0,2693,2682,5375,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,IPI,SKIP,San Luis Airport,2021,13748,13523,0,0,27271,0,13748,13523,27271,491,490,1,1,981,2,492,491,983,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LCR,SKHZ,Virgilio Barco Vargas (La Chorrera) Airport,2021,,,,,,,,,,229,175,0,0,404,0,229,175,404,0,12,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LET,SKLT,Alfredo Vásquez Cobo International Airport,2021,65485,69583,37,17,135068,54,65522,69600,135122,2277,2419,86,67,4696,153,2363,2486,4849,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LMC,SKNA,La Macarena Airport,2021,11385,12127,0,0,23512,0,11385,12127,23512,2909,2812,0,0,5721,0,2909,2812,5721,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LPD,SKLP,La Pedrera Airport,2021,1853,1775,0,0,3628,0,1853,1775,3628,431,360,0,0,791,0,431,360,791,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LQM,SKLG,Caucaya Airport,2021,6949,6790,0,0,13739,0,6949,6790,13739,497,457,2,0,954,2,499,457,956,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,MDE,SKRG,Jose Maria Córdova International Airport,2021,2813265,2646231,709293,733190,5459496,1442483,3522558,3379421,6901979,30286,29783,7673,8060,60069,15733,37959,37843,75802,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,MTR,SKMR,Los Garzones Airport,2021,485212,456985,2313,2383,942197,4696,487525,459368,946893,7937,7927,2,0,15864,2,7939,7927,15866,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,MVP,SKMU,Fabio Alberto Leon Bentley Airport,2021,19585,20264,5,3,39849,8,19590,20267,39857,6598,6540,0,0,13138,0,6598,6540,13138,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,MZL,SKMZ,La Nubia Airport,2021,53125,53431,0,0,106556,0,53125,53431,106556,2260,2228,0,0,4488,0,2260,2228,4488,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,NQU,SKNQ,Reyes Murillo Airport,2021,25127,24865,0,0,49992,0,25127,24865,49992,2966,2967,0,0,5933,0,2966,2967,5933,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,NVA,SKNV,Benito Salas Airport,2021,68609,69110,0,0,137719,0,68609,69110,137719,4728,4817,0,0,9545,0,4728,4817,9545,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PCR,SKPC,German Olano Airport,2021,18278,18913,0,0,37191,0,18278,18913,37191,1679,1654,0,0,3333,0,1679,1654,3333,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PDA,SKPD,Obando Cesar Gaviria Trujillo Airport,2021,,,,,,,,,,2036,2034,0,0,4070,0,2036,2034,4070,0,12,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PEI,SKPE,Matecaña International Airport,2021,624009,624874,87418,84215,1248883,171633,711427,709089,1420516,10165,10194,545,548,20359,1093,10710,10742,21452,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PPN,SKPP,Guillermo León Valencia Airport,2021,33427,29289,0,0,62716,0,33427,29289,62716,3567,3582,0,0,7149,0,3567,3582,7149,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PSO,SKPS,Antonio Nariño Airport,2021,143386,147502,1048,1117,290888,2165,144434,148619,293053,2584,2563,0,0,5147,0,2584,2563,5147,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PUU,SKAS,Tres De Mayo Airport,2021,41919,44036,0,0,85955,0,41919,44036,85955,1756,1729,0,0,3485,0,1756,1729,3485,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PVA,SKPV,El Embrujo Airport,2021,12554,10627,14,0,23181,14,12568,10627,23195,2413,2423,0,0,4836,0,2413,2423,4836,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,RCH,SKRH,Almirante Padilla Airport,2021,105671,110640,1127,836,216311,1963,106798,111476,218274,1225,1346,2,6,2571,8,1227,1352,2579,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,RVE,SKSA,Los Colonizadores Airport,2021,14469,14884,0,0,29353,0,14469,14884,29353,2447,2395,0,0,4842,0,2447,2395,4842,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
