pais,codigo_iata,codigo_oaci,nombre_oficial,anio,mes,anio_mes,pax_nacionales_arribados,pax_nacionales_partidos,pax_internacionales_arribados,pax_internacionales_partidos,pax_nacionales_total,pax_internacionales_total,pax_arribados_total,pax_partidos_total,pax_totales,mov_nacionales_aterrizajes,mov_nacionales_despegues,mov_internacionales_aterrizajes,mov_internacionales_despegues,mov_nacionales_total,mov_internacionales_total,mov_aterrizajes_total,mov_despegues_total,mov_totales,cobertura_pasajeros,cobertura_movimientos,fuente_pasajeros,fuente_movimientos
Colombia,LPD,SKLP,La Pedrera Airport,2024,1,2024-01,114,154,0,0,268,0,114,154,268,30,27,0,0,57,0,30,27,57,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LQM,SKLG,Caucaya Airport,2024,1,2024-01,675,719,0,0,1394,0,675,719,1394,41,38,0,0,79,0,41,38,79,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,MDE,SKRG,Jose Maria Córdova International Airport,2024,1,2024-01,292498,327737,131651,171346,620235,302997,424149,499083,923232,2827,2773,1171,1201,5600,2372,3998,3974,7972,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,MTR,SKMR,Los Garzones Airport,2024,1,2024-01,45750,67330,0,626,113080,626,45750,67956,113706,726,725,0,1,1451,1,726,726,1452,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,MVP,SKMU,Fabio Alberto Leon Bentley Airport,2024,1,2024-01,1834,1820,0,0,3654,0,1834,1820,3654,465,467,0,0,932,0,465,467,932,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,MZL,SKMZ,La Nubia Airport,2024,1,2024-01,3793,4368,0,0,8161,0,3793,4368,8161,175,176,0,0,351,0,175,176,351,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,NQU,SKNQ,Reyes Murillo Airport,2024,1,2024-01,1929,3119,0,0,5048,0,1929,3119,5048,194,193,1,0,387,1,195,193,388,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,NVA,SKNV,Benito Salas Airport,2024,1,2024-01,11515,16821,0,0,28336,0,11515,16821,28336,343,351,0,0,694,0,343,351,694,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PCR,SKPC,German Olano Airport,2024,1,2024-01,2638,2699,0,0,5337,0,2638,2699,5337,141,137,0,0,278,0,141,137,278,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PDA,SKPD,Obando Cesar Gaviria Trujillo Airport,2024,1,2024-01,,,,,,,,,,192,188,0,0,380,0,192,188,380,sin_dato,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PEI,SKPE,Matecaña International Airport,2024,1,2024-01,79931,85793,7846,20585,165724,28431,87777,106378,194155,969,966,76,74,1935,150,1045,1040,2085,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PPN,SKPP,Guillermo León Valencia Airport,2024,1,2024-01,4318,2469,0,0,6787,0,4318,2469,6787,327,328,0,0,655,0,327,328,655,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PSO,SKPS,Antonio Nariño Airport,2024,1,2024-01,34883,37969,0,676,72852,676,34883,38645,73528,413,413,0,0,826,0,413,413,826,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PUU,SKAS,Tres De Mayo Airport,2024,1,2024-01,3973,4300,0,0,8273,0,3973,4300,8273,126,127,0,0,253,0,126,127,253,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PVA,SKPV,El Embrujo Airport,2024,1,2024-01,3874,4237,0,0,8111,0,3874,4237,8111,122,120,0,0,242,0,122,120,242,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,RCH,SKRH,Almirante Padilla Airport,2024,1,2024-01,24486,28904,0,348,53390,348,24486,29252,53738,227,248,0,0,475,0,227,248,475,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,RVE,SKSA,Los Colonizadores Airport,2024,1,2024-01,1843,2079,0,0,3922,0,1843,2079,3922,257,294,0,0,551,0,257,294,551,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,SJE,SKSJ,Jorge E. Gonzalez Torres Airport,2024,1,2024-01,1373,1404,0,0,2777,0,1373,1404,2777,305,307,0,0,612,0,305,307,612,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,SMR,SKSM,Simón Bolívar International Airport,2024,1,2024-01,124614,131600,1365,3147,256214,4512,125979,134747,260726,953,966,21,23,1919,44,974,989,1963,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,SVI,SKSV,Eduardo Falla Solano Airport,2024,1,2024-01,318,379,0,0,697,0,318,379,697,27,26,0,0,53,0,27,26,53,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,TCD,SKRA,Tarapacá Airport,2024,1,2024-01,,,,,,,,,,16,17,0,0,33,0,16,17,33,sin_dato,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,TCO,SKCO,La Florida Airport,2024,1,2024-01,4239,6337,0,0,10576,0,4239,6337,10576,305,305,0,0,610,0,305,305,610,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,TLU,SKTL,Golfo de Morrosquillo Airport,2024,1,2024-01,5838,2214,0,0,8052,0,5838,2214,8052,223,226,0,0,449,0,223,226,449,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,TME,SKTM,Gustavo Vargas Airport,2024,1,2024-01,264,323,0,0,587,0,264,323,587,155,156,0,0,311,0,155,156,311,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,UIB,SKUI,El Caraño Airport,2024,1,2024-01,10399,15949,0,0,26348,0,10399,15949,26348,864,860,0,0,1724,0,864,860,1724,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,VUP,SKVP,Alfonso López Pumarejo Airport,2024,1,2024-01,16954,25645,0,604,42599,604,16954,26249,43203,318,329,0,0,647,0,318,329,647,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,VVC,SKVV,Vanguardia Airport,2024,1,2024-01,10992,16611,0,0,27603,0,10992,16611,27603,1468,1474,0,0,2942,0,1468,1474,2942,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,ADZ,SKSP,Gustavo Rojas Pinilla International Airport,2024,2,2024-02,87645,97881,2077,4766,185526,6843,89722,102647,192369,781,777,21,20,1558,41,802,797,1599,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,APO,SKLC,Antonio Roldán Betancur Airport,2024,2,2024-02,6314,6236,0,0,12550,0,6314,6236,12550,773,777,1,0,1550,1,774,777,1551,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,AUC,SKUC,Santiago Perez Airport,2024,2,2024-02,4877,4804,0,0,9681,0,4877,4804,9681,303,302,0,0,605,0,303,302,605,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,AXM,SKAR,El Eden Airport,2024,2,2024-02,20791,26809,3243,4455,47600,7698,24034,31264,55298,306,306,28,28,612,56,334,334,668,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BAQ,SKBQ,Ernesto Cortissoz International Airport,2024,2,2024-02,91196,74873,16145,20010,166069,36155,107341,94883,202224,1661,1690,168,173,3351,341,1829,1863,3692,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BGA,SKBG,Palonegro Airport,2024,2,2024-02,71827,72270,988,4074,144097,5062,72815,76344,149159,1110,1090,22,23,2200,45,1132,1113,2245,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BOG,SKBO,El Dorado International Airport,2024,2,2024-02,760112,817858,527792,523372,1577970,1051164,1287904,1341230,2629134,10877,10969,4606,4546,21846,9152,15483,15515,30998,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BSC,SKBS,José Celestino Mutis Airport,2024,2,2024-02,1991,1900,0,0,3891,0,1991,1900,3891,226,225,0,0,451,0,226,225,451,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BUN,SKBU,Gerardo Tobar López Airport,2024,2,2024-02,340,263,0,0,603,0,340,263,603,29,32,0,0,61,0,29,32,61,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,CLO,SKCL,Alfonso Bonilla Aragon International Airport,2024,2,2024-02,163808,142645,36596,53538,306453,90134,200404,196183,396587,2663,2692,306,294,5355,600,2969,2986,5955,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,CTG,SKCG,Rafael Nuñez International Airport,2024,2,2024-02,167880,119951,59861,73529,287831,133390,227741,193480,421221,1745,1708,471,508,3453,979,2216,2216,4432,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,CUC,SKCC,Camilo Daza International Airport,2024,2,2024-02,46628,55807,2659,4915,102435,7574,49287,60722,110009,741,740,27,27,1481,54,768,767,1535,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,CZU,SKCZ,Las Brujas Airport,2024,2,2024-02,925,1016,0,0,1941,0,925,1016,1941,46,49,0,0,95,0,46,49,95,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,EJA,SKEJ,Yariguíes Airport,2024,2,2024-02,4889,6620,0,30,11509,30,4889,6650,11539,261,256,0,0,517,0,261,256,517,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,EOH,SKMD,Enrique Olaya Herrera Airport,2024,2,2024-02,39119,32532,0,0,71651,0,39119,32532,71651,2858,2862,6,5,5720,11,2864,2867,5731,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,EYP,SKYP,El Alcaravan - Yopal Airport,2024,2,2024-02,10780,11953,0,0,22733,0,10780,11953,22733,668,660,0,0,1328,0,668,660,1328,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,FLA,SKFL,Gustavo Artunduaga Paredes Airport,2024,2,2024-02,2283,3176,0,0,5459,0,2283,3176,5459,120,123,0,0,243,0,120,123,243,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,GPI,SKGP,Guapi Airport,2024,2,2024-02,2200,2079,0,0,4279,0,2200,2079,4279,109,107,0,0,216,0,109,107,216,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,IBE,SKIB,Perales Airport,2024,2,2024-02,3927,1310,0,0,5237,0,3927,1310,5237,237,234,0,0,471,0,237,234,471,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,IPI,SKIP,San Luis Airport,2024,2,2024-02,2886,4989,0,0,7875,0,2886,4989,7875,51,50,0,0,101,0,51,50,101,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LCR,SKHZ,Virgilio Barco Vargas (La Chorrera) Airport,2024,2,2024-02,,,,,,,,,,25,19,0,0,44,0,25,19,44,sin_dato,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LET,SKLT,Alfredo Vásquez Cobo International Airport,2024,2,2024-02,15949,15171,50,104,31120,154,15999,15275,31274,240,257,1,5,497,6,241,262,503,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LMC,SKNA,La Macarena Airport,2024,2,2024-02,521,573,0,0,1094,0,521,573,1094,197,194,0,0,391,0,197,194,391,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LPD,SKLP,La Pedrera Airport,2024,2,2024-02,196,165,0,0,361,0,196,165,361,34,31,0,0,65,0,34,31,65,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LQM,SKLG,Caucaya Airport,2024,2,2024-02,667,570,0,0,1237,0,667,570,1237,44,37,0,0,81,0,44,37,81,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,MDE,SKRG,Jose Maria Córdova International Airport,2024,2,2024-02,295946,276904,120582,141627,572850,262209,416528,418531,835059,2874,2849,1015,1047,5723,2062,3889,3896,7785,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,MTR,SKMR,Los Garzones Airport,2024,2,2024-02,49235,54317,0,474,103552,474,49235,54791,104026,710,712,1,0,1422,1,711,712,1423,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,MVP,SKMU,Fabio Alberto Leon Bentley Airport,2024,2,2024-02,1904,1967,0,0,3871,0,1904,1967,3871,530,527,0,0,1057,0,530,527,1057,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,MZL,SKMZ,La Nubia Airport,2024,2,2024-02,2826,2436,0,0,5262,0,2826,2436,5262,104,106,0,0,210,0,104,106,210,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,NQU,SKNQ,Reyes Murillo Airport,2024,2,2024-02,1342,1513,0,0,2855,0,1342,1513,2855,114,114,0,0,228,0,114,114,228,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,NVA,SKNV,Benito Salas Airport,2024,2,2024-02,3923,14866,0,0,18789,0,3923,14866,18789,379,381,0,0,760,0,379,381,760,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PCR,SKPC,German Olano Airport,2024,2,2024-02,2907,3012,0,0,5919,0,2907,3012,5919,148,146,0,0,294,0,148,146,294,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PDA,SKPD,Obando Cesar Gaviria Trujillo Airport,2024,2,2024-02,,,,,,,,,,191,195,0,0,386,0,191,195,386,sin_dato,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PEI,SKPE,Matecaña International Airport,2024,2,2024-02,65295,83402,6634,13657,148697,20291,71929,97059,168988,970,969,60,61,1939,121,1030,1030,2060,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PPN,SKPP,Guillermo León Valencia Airport,2024,2,2024-02,4498,5854,0,0,10352,0,4498,5854,10352,277,282,0,0,559,0,277,282,559,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PSO,SKPS,Antonio Nariño Airport,2024,2,2024-02,29544,26152,0,457,55696,457,29544,26609,56153,379,377,0,0,756,0,379,377,756,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PUU,SKAS,Tres De Mayo Airport,2024,2,2024-02,3713,3796,0,0,7509,0,3713,3796,7509,130,130,0,0,260,0,130,130,260,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PVA,SKPV,El Embrujo Airport,2024,2,2024-02,3489,3559,0,0,7048,0,3489,3559,7048,103,103,0,0,206,0,103,103,206,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,RCH,SKRH,Almirante Padilla Airport,2024,2,2024-02,21091,9033,19,210,30124,229,21110,9243,30353,184,199,0,0,383,0,184,199,383,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,RVE,SKSA,Los Colonizadores Airport,2024,2,2024-02,1730,1658,0,0,3388,0,1730,1658,3388,193,217,0,0,410,0,193,217,410,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,SJE,SKSJ,Jorge E. Gonzalez Torres Airport,2024,2,2024-02,1998,2102,0,0,4100,0,1998,2102,4100,283,287,0,0,570,0,283,287,570,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,SMR,SKSM,Simón Bolívar International Airport,2024,2,2024-02,113082,106004,1354,3469,219086,4823,114436,109473,223909,924,934,13,14,1858,27,937,948,1885,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,SVI,SKSV,Eduardo Falla Solano Airport,2024,2,2024-02,229,236,0,0,465,0,229,236,465,28,28,0,0,56,0,28,28,56,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,TCD,SKRA,Tarapacá Airport,2024,2,2024-02,,,,,,,,,,14,9,0,0,23,0,14,9,23,sin_dato,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,TCO,SKCO,La Florida Airport,2024,2,2024-02,2510,4799,0,0,7309,0,2510,4799,7309,253,246,0,1,499,1,253,247,500,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,TLU,SKTL,Golfo de Morrosquillo Airport,2024,2,2024-02,2559,1482,0,0,4041,0,2559,1482,4041,106,105,0,0,211,0,106,105,211,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,TME,SKTM,Gustavo Vargas Airport,2024,2,2024-02,236,237,0,0,473,0,236,237,473,90,90,0,0,180,0,90,90,180,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,UIB,SKUI,El Caraño Airport,2024,2,2024-02,3837,9732,0,0,13569,0,3837,9732,13569,630,627,0,0,1257,0,630,627,1257,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,VUP,SKVP,Alfonso López Pumarejo Airport,2024,2,2024-02,16795,18108,0,375,34903,375,16795,18483,35278,333,345,0,0,678,0,333,345,678,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,VVC,SKVV,Vanguardia Airport,2024,2,2024-02,11345,16683,0,0,28028,0,11345,16683,28028,1487,1487,0,0,2974,0,1487,1487,2974,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,ADZ,SKSP,Gustavo Rojas Pinilla International Airport,2024,3,2024-03,71819,92560,2172,5170,164379,7342,73991,97730,171721,851,851,19,20,1702,39,870,871,1741,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,APO,SKLC,Antonio Roldán Betancur Airport,2024,3,2024-03,7152,6968,0,0,14120,0,7152,6968,14120,804,800,0,0,1604,0,804,800,1604,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,AUC,SKUC,Santiago Perez Airport,2024,3,2024-03,5423,3173,0,0,8596,0,5423,3173,8596,283,277,0,0,560,0,283,277,560,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,AXM,SKAR,El Eden Airport,2024,3,2024-03,28833,22099,3229,4311,50932,7540,32062,26410,58472,345,347,27,27,692,54,372,374,746,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BAQ,SKBQ,Ernesto Cortissoz International Airport,2024,3,2024-03,71618,107416,15933,22881,179034,38814,87551,130297,217848,1761,1787,191,186,3548,377,1952,1973,3925,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BGA,SKBG,Palonegro Airport,2024,3,2024-03,82541,78540,1370,5335,161081,6705,83911,83875,167786,1165,1161,24,22,2326,46,1189,1183,2372,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BOG,SKBO,El Dorado International Airport,2024,3,2024-03,886194,841567,540363,596720,1727761,1137083,1426557,1438287,2864844,11692,11756,4836,4765,23448,9601,16528,16521,33049,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BSC,SKBS,José Celestino Mutis Airport,2024,3,2024-03,2755,2668,0,0,5423,0,2755,2668,5423,241,242,0,0,483,0,241,242,483,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BUN,SKBU,Gerardo Tobar López Airport,2024,3,2024-03,244,240,0,0,484,0,244,240,484,38,36,0,0,74,0,38,36,74,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,CLO,SKCL,Alfonso Bonilla Aragon International Airport,2024,3,2024-03,201355,195975,35726,59901,397330,95627,237081,255876,492957,2800,2790,300,292,5590,592,3100,3082,6182,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,CTG,SKCG,Rafael Nuñez International Airport,2024,3,2024-03,197027,202322,59852,81088,399349,140940,256879,283410,540289,1925,1882,458,520,3807,978,2383,2402,4785,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,CUC,SKCC,Camilo Daza International Airport,2024,3,2024-03,54651,57654,2868,5805,112305,8673,57519,63459,120978,742,748,34,34,1490,68,776,782,1558,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,CZU,SKCZ,Las Brujas Airport,2024,3,2024-03,1278,1203,0,0,2481,0,1278,1203,2481,86,91,0,0,177,0,86,91,177,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,EJA,SKEJ,Yariguíes Airport,2024,3,2024-03,4333,6506,0,22,10839,22,4333,6528,10861,247,245,0,0,492,0,247,245,492,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,EOH,SKMD,Enrique Olaya Herrera Airport,2024,3,2024-03,50604,47332,0,0,97936,0,50604,47332,97936,2923,2922,5,9,5845,14,2928,2931,5859,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,EYP,SKYP,El Alcaravan - Yopal Airport,2024,3,2024-03,11227,10435,0,0,21662,0,11227,10435,21662,730,727,0,0,1457,0,730,727,1457,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,FLA,SKFL,Gustavo Artunduaga Paredes Airport,2024,3,2024-03,3467,3558,0,0,7025,0,3467,3558,7025,130,135,0,0,265,0,130,135,265,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,GPI,SKGP,Guapi Airport,2024,3,2024-03,2205,2397,0,0,4602,0,2205,2397,4602,131,132,0,0,263,0,131,132,263,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,IBE,SKIB,Perales Airport,2024,3,2024-03,4601,8471,0,0,13072,0,4601,8471,13072,194,194,0,0,388,0,194,194,388,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,IPI,SKIP,San Luis Airport,2024,3,2024-03,3339,5244,0,0,8583,0,3339,5244,8583,54,55,0,0,109,0,54,55,109,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LCR,SKHZ,Virgilio Barco Vargas (La Chorrera) Airport,2024,3,2024-03,,,,,,,,,,31,34,0,0,65,0,31,34,65,sin_dato,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LET,SKLT,Alfredo Vásquez Cobo International Airport,2024,3,2024-03,16711,16342,0,45,33053,45,16711,16387,33098,236,242,0,3,478,3,236,245,481,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LMC,SKNA,La Macarena Airport,2024,3,2024-03,436,469,0,0,905,0,436,469,905,154,156,0,0,310,0,154,156,310,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LPD,SKLP,La Pedrera Airport,2024,3,2024-03,153,198,0,0,351,0,153,198,351,50,43,0,0,93,0,50,43,93,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LQM,SKLG,Caucaya Airport,2024,3,2024-03,664,686,0,0,1350,0,664,686,1350,34,25,0,0,59,0,34,25,59,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,MDE,SKRG,Jose Maria Córdova International Airport,2024,3,2024-03,323991,327782,122787,143695,651773,266482,446778,471477,918255,3156,3111,1097,1127,6267,2224,4253,4238,8491,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,MTR,SKMR,Los Garzones Airport,2024,3,2024-03,56740,52668,0,515,109408,515,56740,53183,109923,799,799,0,0,1598,0,799,799,1598,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
